early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0461,ok,0.0496,0.0457,1
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1167,ok,0.1522,0.1161,2
True,34,1.0,1.0,0.0,0.4318348435175803,0.0,2.0864752425644517,0.38267165422439575,0.20192207396030426,0.0,0.3077563549177197,1.0413529835040698,2.7404419802145807,0.9455603354894618,4.068630562380562,7.5854543991293815,4.068630562380562,0.0,1.0,0.007632256335259264,0.9924114914927545,0.012275731208836677,0.9877993082110835,0.010621037796941117,0.9894351662671798,0.0014400919571360244,0.9985609444777063,0.0021203639281871093,0.997882772289118,0.0038145439175025966,0.996192722213219,0.0,0.0,6.2981393325143324,4.068630562380562,0.8573860295255485,0.1671,ok,0.1727,0.1676,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1649,ok,0.1683,0.1648,4
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0479,ok,0.0581,0.046,5
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475,ok,0.0496,0.046,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1552,ok,0.1732,0.1551,7
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795,ok,0.1143,0.0762,8
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1648,ok,0.1683,0.1649,9
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1633,ok,0.1754,0.1631,10
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1657,ok,0.1743,0.1656,11
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472,ok,0.0529,0.0469,12
True,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,ok,0.1743,0.1671,13
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1654,ok,0.1738,0.1643,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1258,ok,0.1577,0.1301,15
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473,ok,0.0496,0.0461,16
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1628,ok,0.1738,0.1626,17
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,ok,0.1738,0.1561,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1645,ok,0.168,0.165,19
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1658,ok,0.1738,0.1647,20
