early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,8,0.0013,ok,0.0057,0.0014,1
True,6,0.0036,ok,0.0057,0.002,2
True,7,0.0013,ok,0.0057,0.0015,3
True,19,0.0033,ok,0.0029,0.0011,4
True,8,0.0038,ok,0.0057,0.002,5
True,8,0.0038,ok,0.0057,0.002,6
True,7,0.0037,ok,0.0057,0.002,7
True,9,0.0043,ok,0.0115,0.0034,8
True,24,0.0113,ok,0.0287,0.0107,9
True,12,0.0018,ok,0.0057,0.0015,10
True,10,0.0017,ok,0.0057,0.0013,11
True,7,0.0047,ok,0.0057,0.0035,12
True,6,0.0036,ok,0.0057,0.002,13
True,19,0.0033,ok,0.0029,0.0011,14
True,9,0.0043,ok,0.0115,0.0034,15
True,9,0.0043,ok,0.0115,0.0035,16
True,6,0.0036,ok,0.0057,0.002,17
True,7,0.0047,ok,0.0057,0.0035,18
