early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,78,0.074,ok,0.1405,0.0782,1
True,45,0.0759,ok,0.1194,0.0775,2
False,100,0.0741,ok,0.1405,0.0779,3
True,21,0.0693,ok,0.1265,0.0691,4
True,20,0.0654,ok,0.1429,0.0727,5
True,18,0.049,ok,0.1077,0.0514,6
True,47,0.0742,ok,0.1382,0.0792,7
True,47,0.0697,ok,0.1335,0.0723,8
True,21,0.0555,ok,0.1335,0.0678,9
True,30,0.0602,ok,0.0867,0.0527,10
True,33,0.0739,ok,0.1241,0.0712,11
True,48,0.0733,ok,0.1429,0.0817,12
True,37,0.0737,ok,0.1546,0.0811,13
True,22,0.0538,ok,0.1124,0.0544,14
True,40,0.0663,ok,0.1311,0.0732,15
True,87,0.0704,ok,0.1452,0.0768,16
True,22,0.0628,ok,0.1265,0.0631,17
True,25,0.07,ok,0.1288,0.0763,18
True,32,0.0766,ok,0.1335,0.0712,19
True,53,0.0736,ok,0.1265,0.0709,20
