early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2938,ok,0.4469,0.2903,1
False,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,ok,0.4585,0.333,2
True,58,1.0,1.0,68.68623216785548,0.21639676792660142,0.0,2.1978213181834194,0.19862213730812073,-0.017888085916638374,0.0,0.11904438351839497,1.2353441365846545,3.9441057101696764,0.314160685574102,5.34299976355743,15.284271305304786,5.34299976355743,0.04409253168929363,0.9568654130034333,0.047269407299930004,0.9538303941015516,0.04713805924494357,0.9539573053593164,0.04846606010771157,0.9526896729420157,0.04872423788283906,0.9524437413902651,0.00850658103327983,0.9915294975528738,0.02276413333105267,0.9775013129713448,0.030384074655439637,0.9700728815822562,0.6577778759693348,0.5507022408466293,8.226768189412372,5.34299976355743,0.08812925790250128,0.404,ok,0.4509,0.379,3
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3937,ok,0.4458,0.3712,4
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384,ok,0.434,0.3606,5
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3988,ok,0.4512,0.3767,6
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804,ok,0.4306,0.3578,7
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3855,ok,0.4411,0.3626,8
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3938,ok,0.4459,0.3712,9
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3947,ok,0.4514,0.373,10
