early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,22,0.0151,ok,0.0086,0.0094,1
False,70,0.0619,ok,0.1318,0.069,2
True,21,0.0175,ok,0.0201,0.0106,3
True,24,0.0125,ok,0.0086,0.0067,4
True,22,0.0106,ok,0.0086,0.0037,5
True,57,0.0827,ok,0.1347,0.06,6
True,13,0.0107,ok,0.0086,0.0053,7
True,58,0.0579,ok,0.1146,0.0502,8
True,69,0.0629,ok,0.1175,0.0515,9
True,17,0.0096,ok,0.0086,0.0038,10
True,68,0.0567,ok,0.1175,0.0529,11
True,31,0.0096,ok,0.0086,0.0038,12
True,20,0.0161,ok,0.0201,0.0103,13
True,13,0.0132,ok,0.0172,0.0108,14
False,70,0.0561,ok,0.1117,0.0417,15
True,31,0.0157,ok,0.0172,0.01,16
True,13,0.0111,ok,0.0201,0.0062,17
True,36,0.0629,ok,0.1175,0.0556,18
False,70,0.0828,ok,0.1203,0.0539,19
True,22,0.015,ok,0.0086,0.0094,20
True,69,0.0829,ok,0.1203,0.0518,21
