early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,38,0.13,ok,0.2108,0.1099,1
True,36,0.1322,ok,0.2264,0.1163,2
True,57,0.1359,ok,0.2184,0.1178,3
True,40,0.1339,ok,0.2287,0.1176,4
True,37,0.1318,ok,0.2193,0.1141,5
