early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136,ok,0.1197,0.1117,1
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0138,ok,0.119,0.1117,2
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,ok,0.1197,0.1119,3
True,17,1.0,1.0,0.0,0.4450985407711815,0.0,2.38350763922654,0.3525942862033844,0.17241311073303223,0.0,0.3191154375257134,1.3240041305120245,3.6303083677563004,0.9649175300145866,4.037151328951129,10.015752802678495,4.037151328951129,0.0034204179404564807,0.9965854250252939,0.005618864279128579,0.9943968920141276,0.0049571513311969925,0.9950557285570674,0.00633001695465585,0.9936899753964508,0.004459306150547059,0.9955506217923972,0.0008923909295521725,0.9991080071328156,0.0009119920166399384,0.9990888163366651,0.002024552726036959,0.9979774952984889,0.0,0.0,7.805234352672192,4.037151328951129,0.9346972360399447,0.014,ok,0.1201,0.1098,4
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,ok,0.1194,0.1108,5
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0138,ok,0.1201,0.1098,6
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136,ok,0.1208,0.1114,7
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0139,ok,0.1205,0.1109,8
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0139,ok,0.1205,0.11,9
True,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134,ok,0.122,0.1112,10
