early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.0811,ok,0.1876,0.1617,1
True,14,0.0805,ok,0.1875,0.1613,2
True,15,0.0804,ok,0.187,0.1608,3
True,14,0.0807,ok,0.1876,0.1615,4
True,23,0.0812,ok,0.1873,0.1617,5
True,15,0.0805,ok,0.1865,0.1607,6
True,14,0.0805,ok,0.1867,0.1605,7
True,14,0.0803,ok,0.1866,0.1607,8
True,27,0.0813,ok,0.1879,0.1618,9
True,14,0.0804,ok,0.1864,0.1607,10
True,20,0.0811,ok,0.1877,0.1617,11
True,53,0.081,ok,0.1881,0.1619,12
True,19,0.0812,ok,0.1879,0.162,13
True,14,0.0809,ok,0.1884,0.1617,14
True,14,0.0808,ok,0.1884,0.1617,15
True,14,0.0809,ok,0.1886,0.1618,16
True,53,0.081,ok,0.1881,0.1619,17
True,17,0.0809,ok,0.1886,0.1621,18
True,17,0.0809,ok,0.1881,0.1621,19
True,53,0.081,ok,0.1878,0.1619,20
