early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0805,ok,0.1884,0.1615,1
True,16,0.0803,ok,0.1852,0.1605,2
True,14,0.0795,ok,0.1848,0.16,3
True,33,0.0799,ok,0.1865,0.161,4
True,14,0.0798,ok,0.186,0.1601,5
True,44,0.0799,ok,0.1875,0.1609,6
True,28,0.08,ok,0.1875,0.1612,7
True,25,0.08,ok,0.1882,0.1613,8
True,25,0.0802,ok,0.1883,0.1615,9
True,19,0.0804,ok,0.1874,0.1611,10
True,15,0.0794,ok,0.1865,0.1604,11
True,19,0.08,ok,0.1851,0.1604,12
True,53,0.0799,ok,0.1867,0.1611,13
True,14,0.0795,ok,0.1853,0.1603,14
True,16,0.0801,ok,0.1877,0.1611,15
True,23,0.0805,ok,0.1879,0.1613,16
True,14,0.0803,ok,0.1853,0.1608,17
True,33,0.0799,ok,0.1872,0.161,18
True,17,0.0795,ok,0.1858,0.1605,19
True,25,0.0802,ok,0.1883,0.1614,20
