avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
39.867889642715454,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,ok,9075.077277687973,0.23790431022644043,0.1394,0.0578,1
55.89081524213155,True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0822,ok,8125.505705933129,0.26570653915405273,0.1413,0.052,2
32.87199124537016,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0863,ok,11310.598068249521,0.19088292121887207,0.1529,0.0601,3
33.85100596829464,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,10373.318322353462,0.2081301212310791,0.1445,0.0561,4
32.49464213848114,True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0825,ok,11017.659319534547,0.19595813751220703,0.1496,0.0621,5
47.2951288503759,True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0847,ok,8684.858624482942,0.24859356880187988,0.1482,0.0591,6
31.842802233166164,True,18,1.0,1.0,0.0,0.4823810580940631,0.0,1.8826485962472301,0.5722522139549255,0.008843225426971912,0.0,0.2381229401533992,1.3175730686152674,3.7853601833158397,0.5119513459997171,8.445408133916246,9.734797208962751,8.445408133916246,0.06059094502308157,0.9412081669274568,0.01798344316759035,0.9821772939685328,0.03879823390646459,0.9620661098758784,0.04540728425518796,0.9556081983906396,0.03121126317999849,0.9692707802168841,0.0013093230804429314,0.9986915337090427,0.0189638220106354,0.9814227985847332,0.018166644310984147,0.9819973744464966,0.0,0.0,7.364186176944316,8.445408133916246,0.4533496770543586,0.0895,ok,11400.435012942018,0.1893787384033203,0.145,0.0596,7
32.82482737965054,True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0869,ok,11088.786602598955,0.1947011947631836,0.1422,0.0553,8
30.375163762465768,True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883,ok,12631.736381706969,0.17091870307922363,0.1478,0.0567,9
35.677585313194676,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0851,ok,10107.37706740482,0.2136063575744629,0.1496,0.0608,10
