avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
24.217110806703566,True,40,0.0885,ok,0.1362,0.1665651798248291,0.0548,1
24.258643482412612,True,56,0.0837,ok,0.1422,0.18302035331726074,0.0556,2
24.425896636077336,True,56,0.09,ok,0.1357,0.17566442489624023,0.0561,3
24.169573068618774,True,38,0.0879,ok,0.1394,0.15995407104492188,0.0519,4
24.257709900538128,True,33,0.0887,ok,0.1441,0.17889666557312012,0.0586,5
24.22617187189019,True,46,0.0937,ok,0.1385,0.16592049598693848,0.0574,6
24.501550902260675,True,45,0.0892,ok,0.1357,0.16371917724609375,0.0544,7
24.27005477134998,True,52,0.0895,ok,0.1468,0.16387391090393066,0.0589,8
23.882603795187816,True,35,0.0906,ok,0.1403,0.16621708869934082,0.0524,9
24.149514478185903,True,46,0.0821,ok,0.1547,0.16081833839416504,0.06,10
