early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,100,0.0556,ok,0.1089,0.0519,1
True,50,0.0642,ok,0.1404,0.0612,2
False,100,0.0567,ok,0.106,0.05,3
True,16,0.0059,ok,0.0143,0.0029,4
True,20,0.0059,ok,0.0143,0.0025,5
True,47,0.0625,ok,0.1232,0.0594,6
True,55,0.0642,ok,0.1261,0.0553,7
True,46,0.0633,ok,0.1461,0.0563,8
False,100,0.0549,ok,0.1232,0.053,9
True,81,0.063,ok,0.1404,0.0584,10
True,43,0.0578,ok,0.1261,0.0545,11
True,55,0.0639,ok,0.1347,0.0569,12
False,100,0.0566,ok,0.1117,0.0524,13
