early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,30,0.0623,ok,0.1382,0.0537,1
True,21,0.0405,ok,0.096,0.0358,2
True,54,0.0613,ok,0.1382,0.0548,3
True,21,0.0633,ok,0.1429,0.062,4
True,54,0.0628,ok,0.1569,0.0529,5
True,44,0.0616,ok,0.1358,0.0544,6
True,38,0.0635,ok,0.1101,0.0583,7
True,26,0.0609,ok,0.1358,0.0525,8
True,26,0.0604,ok,0.1475,0.0575,9
True,27,0.0617,ok,0.1405,0.0552,10
True,27,0.061,ok,0.1405,0.0546,11
True,38,0.0615,ok,0.1499,0.055,12
True,26,0.0601,ok,0.1452,0.0548,13
True,18,0.0568,ok,0.1475,0.0576,14
True,21,0.0601,ok,0.1429,0.0619,15
True,15,0.059,ok,0.1288,0.0535,16
True,18,0.0631,ok,0.1475,0.0646,17
True,32,0.0628,ok,0.1382,0.0539,18
True,15,0.0614,ok,0.1452,0.0574,19
True,18,0.0597,ok,0.1522,0.0673,20
