early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,34,0.0758,ok,0.1753,0.1553,1
True,45,0.0741,ok,0.1753,0.1548,2
True,29,0.0689,ok,0.1618,0.1461,3
True,32,0.0715,ok,0.1699,0.1497,4
True,33,0.0721,ok,0.1712,0.1503,5
True,26,0.0767,ok,0.1775,0.1549,6
True,46,0.0752,ok,0.1783,0.1536,7
True,46,0.0741,ok,0.1705,0.153,8
True,23,0.0733,ok,0.174,0.1499,9
True,34,0.0746,ok,0.1752,0.153,10
True,34,0.0742,ok,0.1738,0.1547,11
True,57,0.0752,ok,0.1725,0.1551,12
True,48,0.0728,ok,0.168,0.152,13
True,44,0.0744,ok,0.173,0.1533,14
True,34,0.0737,ok,0.1749,0.1498,15
True,29,0.0719,ok,0.1695,0.1534,16
True,20,0.0686,ok,0.1632,0.1498,17
True,48,0.075,ok,0.1739,0.1563,18
True,39,0.075,ok,0.1766,0.1535,19
True,23,0.0694,ok,0.1635,0.1489,20
