early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.0801,ok,0.1891,0.1618,1
True,48,0.0803,ok,0.1883,0.1617,2
True,16,0.0793,ok,0.1856,0.16,3
True,17,0.0802,ok,0.1891,0.1617,4
True,33,0.0803,ok,0.1891,0.1616,5
True,16,0.0799,ok,0.1893,0.1619,6
True,22,0.08,ok,0.1889,0.1619,7
True,16,0.079,ok,0.1851,0.1599,8
True,16,0.0799,ok,0.1886,0.1616,9
True,42,0.0802,ok,0.188,0.1618,10
True,17,0.0803,ok,0.1889,0.1618,11
True,17,0.0799,ok,0.1888,0.1613,12
True,14,0.08,ok,0.1859,0.1607,13
True,17,0.0802,ok,0.1888,0.1618,14
True,38,0.0801,ok,0.1883,0.1616,15
True,48,0.0802,ok,0.1879,0.1617,16
True,48,0.0803,ok,0.1882,0.1617,17
True,14,0.0788,ok,0.1841,0.1604,18
True,33,0.0803,ok,0.189,0.1617,19
True,16,0.0795,ok,0.1863,0.1605,20
