early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,0.054,ok,0.1089,0.0483,1
False,40,0.0546,ok,0.1203,0.0504,2
False,40,0.0621,ok,0.1232,0.0529,3
False,40,0.0521,ok,0.1032,0.0408,4
True,13,0.0119,ok,0.0258,0.0066,5
True,23,0.0538,ok,0.1117,0.0466,6
False,40,0.0505,ok,0.106,0.0438,7
False,40,0.063,ok,0.1289,0.0552,8
True,13,0.0118,ok,0.0258,0.0067,9
False,40,0.0542,ok,0.1175,0.0492,10
True,25,0.0835,ok,0.1433,0.0559,11
True,23,0.0538,ok,0.1117,0.0466,12
True,25,0.0799,ok,0.1375,0.062,13
