early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,67,0.3706,ok,0.4056,0.3459,1
True,43,0.3745,ok,0.4156,0.3515,2
False,100,0.1802,ok,0.1929,0.1658,3
True,93,0.3667,ok,0.3998,0.3398,4
False,100,0.1852,ok,0.1983,0.1704,5
True,93,0.3668,ok,0.4,0.3407,6
False,100,0.3648,ok,0.3997,0.3391,7
False,100,0.164,ok,0.1768,0.1523,8
False,100,0.3617,ok,0.3961,0.3376,9
True,47,0.3741,ok,0.414,0.351,10
False,100,0.1922,ok,0.2058,0.1762,11
False,100,0.3656,ok,0.3996,0.3397,12
True,43,0.3733,ok,0.4132,0.3501,13
False,100,0.297,ok,0.3219,0.2766,14
