axis_group,base_id,best_valid_mrr20,bias_mode,candidate_id,cold_item_count,cold_item_mrr20,combo_id,concept_id,concept_name,d_expert_hidden,d_ff,d_router_hidden,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_top1_max_frac,embedding_size,fixed_hidden_dropout_prob,fixed_weight_decay,hvar_id,is_main_eligible,main_aux,n_completed,pass_tag,phase_tag,run_dir,run_id,run_phase,seed_id,sess_1_2_count,sess_1_2_mrr20,sess_3_5_count,sess_3_5_mrr20,setting_id,source_profile,special_available,special_test_overall_hit20,special_test_overall_mrr20,stage,status,support_aux,test_hr10,test_mrr20,timestamp,topk_profile,wrapper_combo
A,A,0.0811,bias_rule,,6890,0.12253257232530283,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.16606200364047277,2.3206659150032327,0.11257152259349823,11.677963270260939,0.0014526514707502638,0.9985484031166864,0.0036094086713777318,0.9963991294864466,0.0048322232738652,0.9951794331340057,0.0,1,0.32329903549926503,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h3_s3_20260321_050050_617074_pid207916,A_H3_S3,P8_2_A_H3_S3,3,17,0.0,9383,0.1506629233137067,A_H3,src_abc_feature,1,0.21721711167927463,0.16145282467950087,,completed,,0.1871,0.1615,2026-03-21T06:43:34.174474,tk_dense,all_w5
A,A,0.0811,bias_rule,,6890,0.12227677150436167,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.16278673595825624,2.316820640212253,0.11055144667625427,11.690215710863724,0.0015398090156433257,0.9984613758820089,0.0036990267460522636,0.9963102377878559,0.005038558817520894,0.9949741134277401,0.0,1,0.3104815344309535,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h3_s4_20260321_050954_372771_pid208058,A_H3_S4,P8_2_A_H3_S4,4,17,0.0,9383,0.15065129572505967,A_H3,src_abc_feature,1,0.216637233453702,0.1613301003279195,,completed,,0.1876,0.1613,2026-03-21T07:07:08.421625,tk_dense,all_w5
A,A,0.081,bias_rule,,6890,0.11847059760237294,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.14850018475949214,2.309913504520468,0.10793904215097427,11.741080559854849,0.0009225352008749769,0.9990778902038965,0.004289579482013418,0.9957275664391539,0.005363932667348928,0.9946504275322936,0.0,1,0.2842961560920605,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h4_s1_20260321_050420_973411_pid207984,A_H4_S1,P8_2_A_H4_S1,1,17,0.0,9383,0.15106644192306545,A_H4,src_abc_feature,1,0.21916761116529165,0.16158145326477766,,completed,,0.1889,0.1616,2026-03-21T06:49:10.590548,tk_dense,all_w5
A,A,0.081,bias_rule,,6890,0.11849174850791995,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.13347250570438784,2.328161321193735,0.10457795113325119,11.789962936795787,0.0008226264460505164,0.9991777118183229,0.0038633503357347236,0.9961511888259279,0.004796302580744158,0.9952151813110696,0.0,1,0.29766179606100673,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h4_s2_20260321_050341_910460_pid207965,A_H4_S2,P8_2_A_H4_S2,2,17,0.0,9383,0.1513323761819745,A_H4,src_abc_feature,1,0.2193784759745908,0.16177609002720342,,completed,,0.1893,0.1618,2026-03-21T06:42:18.161447,tk_dense,all_w5
A,A,0.081,bias_rule,,6890,0.1187339974867372,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.14766587249440336,2.3081421996058995,0.10797525942325592,11.743921136073418,0.0009285068091986067,0.9990719241198649,0.004331486617819078,0.9956858831748314,0.005427796631559504,0.994586907241338,0.0,1,0.27988643456899504,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h4_s3_20260321_050253_790112_pid207943,A_H4_S3,P8_2_A_H4_S3,3,17,0.0,9383,0.15086728228341664,A_H4,src_abc_feature,1,0.21858773293971903,0.16151537726375964,,completed,,0.1887,0.1615,2026-03-21T07:06:46.991364,tk_dense,all_w5
A,A,0.081,bias_rule,,6890,0.1184314084135223,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.1326765036372538,2.330797828230328,0.10438793897628784,11.792417949625614,0.0008065650517298862,0.9991937601344276,0.003792229769294143,0.9962218704146466,0.004704976231480605,0.9953060748307339,0.0,1,0.2998789619815333,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_a_h4_s4_20260321_050639_184361_pid208010,A_H4_S4,P8_2_A_H4_S4,4,17,0.0,9383,0.15158290140943004,A_H4,src_abc_feature,1,0.21940483407575317,0.16180312107276276,,completed,,0.1893,0.1618,2026-03-21T07:03:27.076983,tk_dense,all_w5
B,B,0.0814,bias_group_feat,,6890,0.11572257109170209,,,,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.695874923590573,2.011903554610855,0.18714332580566406,8.084934816443814,0.00166389258260824,0.9983374909192158,0.01178969711224041,0.9882908782857969,0.010796262257134736,0.9892618082130034,0.11122003691525383,1,0.3489743090653225,128,0.15,1e-06,H1,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h1_s1_20260321_071837_915562_pid208455,B_H1_S1,P8_2_B_H1_S1,1,17,0.0,9383,0.14721087031769153,B_H1,src_base,1,0.2173489021850866,0.16062171294886174,,completed,,0.1872,0.1606,2026-03-21T08:51:28.366904,tk_dense,mixed_2
B,B,0.0818,bias_group_feat,,6890,0.11660502429710937,,,,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,1.0677180926631744,1.7801916864108536,0.2876640260219574,5.6074206038553065,0.0012151261502872457,0.9987856118165555,0.015444270996509,0.9847115999670637,0.011126412425411633,0.9889352571689591,0.007238812355608796,1,0.6800211201274367,128,0.15,1e-06,H1,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h1_s2_20260321_064114_758413_pid208243,B_H1_S2,P8_2_B_H1_S2,2,17,0.003676470588235294,9383,0.1461127296151268,B_H1,src_base,1,0.211866417143309,0.15960192901888906,,completed,,0.1828,0.1596,2026-03-21T08:26:39.082500,tk_dense,mixed_2
B,B,0.0803,bias_group_feat,,6890,0.1159418485415302,,,,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.9316911121698882,1.7824181292676529,0.238895982503891,6.423817556281386,0.006073770527597985,0.9939446375289867,0.010270937995111935,0.9897940372105843,0.013706219748953754,0.9863872828046184,0.08630590766297107,1,0.5460716339237572,128,0.15,1e-06,H1,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h1_s3_20260321_064344_958183_pid208290,B_H1_S3,P8_2_B_H1_S3,3,17,0.0,9383,0.14737147771057882,B_H1,src_base,1,0.21339518701072774,0.16043109108120876,,completed,,0.185,0.1604,2026-03-21T08:17:48.182453,tk_dense,mixed_2
B,B,0.0809,bias_group_feat,,6890,0.11657569676540327,,,,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.5188706396327376,2.031702852573568,0.17438611388206482,9.454577985985827,0.003809047307365083,0.9961981979112837,0.011197359688541922,0.988877918171761,0.012999620815349729,0.9870845093075111,0.2878876407241257,1,0.2588647484042446,128,0.15,1e-06,H1,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h1_s4_20260321_070719_416194_pid208404,B_H1_S4,P8_2_B_H1_S4,4,17,0.0,9383,0.14904036989123293,B_H1,src_base,1,0.21766519939903528,0.16121644633041887,,completed,,0.1862,0.1612,2026-03-21T08:24:13.898080,tk_dense,mixed_2
B,B,0.081,bias_group_feat,,6890,0.1146411469025086,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,2.0449480997041434,0.7829261322004757,0.48131120204925537,2.315792001848524,0.001306734437285128,0.9986941189683943,0.0012103984309527877,0.9987918277680083,0.005490199051277527,0.9945248445481575,0.00022491412925228275,1,0.4977772408253853,160,0.12,5e-07,H2,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h2_s1_20260321_064921_238326_pid208319,B_H2_S1,P8_2_B_H2_S1,1,17,0.0,9383,0.14725571449718583,B_H2,src_base,1,0.21170826853633465,0.15893684409464706,,completed,,0.1824,0.1589,2026-03-21T08:34:59.769941,tk_dense,mixed_2
B,B,0.0804,bias_group_feat,,6890,0.12132983840893852,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.07994518034813639,2.302143216109914,0.1005040630698204,11.923790568070476,0.0034222877778167507,0.9965835615743757,0.004272101316627561,0.9957389669775422,0.007676555992059269,0.9923528335124142,0.43779046315197595,1,0.1708403528672139,160,0.12,5e-07,H2,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h2_s2_20260321_064226_921642_pid208266,B_H2_S2,P8_2_B_H2_S2,2,17,0.0,9383,0.15012494006159335,B_H2,src_base,1,0.2190094625583173,0.1614906986164316,,completed,,0.1882,0.1615,2026-03-21T08:13:51.183583,tk_dense,mixed_2
B,B,0.0803,bias_group_feat,,6890,0.12126268176105096,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.07279487668589125,2.32349621518479,0.09988272190093994,11.936746092165833,0.0032751218571352822,0.9967302355041879,0.003626152367715336,0.9963817890277572,0.006894512874630834,0.9931291997522922,0.45118263271767167,1,0.17074638619853366,160,0.12,5e-07,H2,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h2_s3_20260321_070658_405498_pid208391,B_H2_S3,P8_2_B_H2_S3,3,17,0.00840336172019734,9383,0.1511181054598523,B_H2,src_base,1,0.21953662458156514,0.16189229309615033,,completed,,0.1883,0.1619,2026-03-21T08:46:21.784053,tk_dense,mixed_2
B,B,0.0803,bias_group_feat,,6890,0.1208378359605119,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.06889077070680943,2.3431759267532613,0.09925112128257751,11.943317844368156,0.0030919669216540875,0.9969128082852065,0.003014034287133968,0.9969915376460092,0.006101344847791048,0.9939172305591633,0.45962913615861334,1,0.17855680620716965,160,0.12,5e-07,H2,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h2_s4_20260321_070337_033813_pid208365,B_H2_S4,P8_2_B_H2_S4,4,17,0.00840336172019734,9383,0.15087081168847818,B_H2,src_base,1,0.21998471230132582,0.16184808315977345,,completed,,0.1885,0.1618,2026-03-21T08:38:31.373077,tk_dense,mixed_2
B,B,0.0806,bias_group_feat,,6890,0.12229746707129807,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.07438038174095045,2.271118799038855,0.09915165603160858,11.933975952035665,0.0021014163013903077,0.9979007901280327,0.006652663487257897,0.9933735973041714,0.008673570332261344,0.9913639365609996,0.3300785977092985,1,0.17824805858150602,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h3_s1_20260321_085138_112694_pid208781,B_H3_S1,P8_2_B_H3_S1,1,17,0.0,9383,0.15113602011211136,B_H3,src_base,1,0.22022193521178735,0.1616869799687898,,completed,,0.1883,0.1617,2026-03-21T10:31:51.600534,tk_dense,mixed_2
B,B,0.0809,bias_group_feat,,6890,0.12244458355128506,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.0902508240639181,2.2500676303074387,0.1023036390542984,11.903045384786955,0.002289001589981754,0.9977136161764196,0.007360000725027869,0.9926720223690056,0.009580367539830678,0.9904653779784203,0.3252087178672273,1,0.1921976342772509,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h3_s2_20260321_082648_006668_pid208656,B_H3_S2,P8_2_B_H3_S2,2,17,0.0,9383,0.15055368412343612,B_H3,src_base,1,0.21845594243390706,0.1615296777301164,,completed,,0.188,0.1615,2026-03-21T10:37:00.971442,tk_dense,mixed_2
B,B,0.0811,bias_group_feat,,6890,0.11538780251536816,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.4227339132269569,2.058336626361678,0.14923034608364105,10.180674610437727,0.004781041478036885,0.9952303695080614,0.011946808278991304,0.9881512957956333,0.015930239356184654,0.9841959758054353,0.2631862020071141,1,0.28420218942338027,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h3_s3_20260321_081756_754350_pid208598,B_H3_S3,P8_2_B_H3_S3,3,17,0.0,9383,0.14946647663573448,B_H3,src_base,1,0.21684809826300114,0.1608170424626933,,completed,,0.1863,0.1608,2026-03-21T10:00:31.981422,tk_dense,mixed_2
B,B,0.0819,bias_group_feat,,6890,0.11750468704822448,,,,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.5654366890955959,1.9719524088886875,0.1709543913602829,9.092846704014226,0.006283207134848172,0.9937364909338272,0.011096078379673142,0.9889797435532336,0.016527839315810866,0.9836079960358715,0.2149445660012957,1,0.23198804386006125,160,0.18,2e-06,H3,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h3_s4_20260321_082424_054482_pid208631,B_H3_S4,P8_2_B_H3_S4,4,17,0.003676470588235294,9383,0.14781158160151073,B_H3,src_base,1,0.21331611270724057,0.15975376065015187,,completed,,0.1846,0.1598,2026-03-21T10:07:33.058798,tk_dense,mixed_2
B,B,0.0809,bias_group_feat,,6890,0.1180924427488762,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.4505706444212602,2.080268601520079,0.1633167862892151,9.97494612605537,0.0015642499252246104,0.9984369728760176,0.01680808811460352,0.9833887390771002,0.01391536337836031,0.9861810077595998,0.2459436003373712,1,0.28732098790291005,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h4_s1_20260321_083509_725373_pid208691,B_H4_S1,P8_2_B_H4_S1,1,17,0.003267973880557453,9383,0.14863166671242717,B_H4,src_base,1,0.21400142333746278,0.16010830006825205,,completed,,0.1843,0.1601,2026-03-21T10:07:18.143929,tk_dense,mixed_2
B,B,0.0805,bias_group_feat,,6890,0.11898973960218565,,,,112,224,56,KuaiRecLargeStrictPosV2_0.2,1,0.12261886901799235,2.306178906244756,0.1015871986746788,11.822246493872093,0.0009257266380749047,0.99907470171464,0.006204078597463162,0.9938184034723564,0.007080376031912931,0.9929446307764548,0.3118263271767165,1,0.22293815874550021,112,0.2,3e-06,H4,1,,20,,phase8_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P8/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p8_2_b_h4_s2_20260321_081402_423962_pid208569,B_H4_S2,P8_2_B_H4_S2,2,17,0.003267973880557453,9383,0.15044566569646373,B_H4,src_base,1,0.21964205698621472,0.1615807778822838,,completed,,0.1892,0.1616,2026-03-21T09:49:08.817832,tk_dense,mixed_2
