axis_group,base_id,best_valid_mrr20,bias_mode,candidate_id,cold_item_count,cold_item_mrr20,combo_id,concept_id,concept_name,d_expert_hidden,d_ff,d_router_hidden,dataset,diag_available,diag_cv_usage,diag_entropy_mean,diag_family_top_expert_mean_share,diag_n_eff,diag_route_consistency_group_knn_js,diag_route_consistency_group_knn_score,diag_route_consistency_intra_group_knn_mean_js,diag_route_consistency_intra_group_knn_mean_score,diag_route_consistency_knn_js,diag_route_consistency_knn_score,diag_route_jitter_adjacent,diag_source_row_count,diag_top1_max_frac,embedding_size,fixed_hidden_dropout_prob,fixed_weight_decay,hvar_id,is_main_eligible,main_aux,n_completed,pass_tag,phase_tag,run_dir,run_id,run_phase,seed_id,sess_1_2_count,sess_1_2_mrr20,sess_3_5_count,sess_3_5_mrr20,setting_id,source_profile,special_available,special_test_overall_hit20,special_test_overall_mrr20,stage,status,support_aux,test_hr10,test_mrr20,timestamp,topk_profile,wrapper_combo
K1,B4,0.0808,bias_both,K1,6890,0.12023440490061815,N4,C0,Natural,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.21520330426653572,2.283774322964559,0.142875537276268,11.46884718019409,0.0019912420587382246,0.9980107391484908,0.003925101904544415,0.9960843180812631,0.006027011087716465,0.9939911149101304,0.0,1,0.44007946895408384,128,0.15,1e-06,H1,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h1_s1_20260322_150355_994937_pid277385,K1_B4_C0_N4_H1_S1,P9_2_K1_B4_C0_N4_H1_S1,1,17,0.0,9383,0.14960639311478524,K1_H1,src_abc_feature,1,0.2162418619362661,0.16130970087842172,,completed,none,0.1876,0.1613,2026-03-22T16:39:44.583764,,mixed_2
K1,B4,0.0807,bias_both,K1,6890,0.12003662116414664,N4,C0,Natural,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.214002520918771,2.278944574277855,0.14247994124889374,11.474499711209088,0.0020471718434410804,0.997954922183649,0.00412227194442898,0.9958878693166081,0.006252280720602667,0.9937672241154278,0.0,1,0.4342535354959091,128,0.15,1e-06,H1,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h1_s2_20260322_150355_916171_pid277386,K1_B4_C0_N4_H1_S2,P9_2_K1_B4_C0_N4_H1_S2,2,17,0.0,9383,0.14975047651029186,K1_H1,src_abc_feature,1,0.21603099712696697,0.1613095448508251,,completed,none,0.1875,0.1613,2026-03-22T16:34:08.254939,,mixed_2
K1,B4,0.0807,bias_both,K1,6890,0.11983387542047763,N4,C0,Natural,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.20979030935706552,2.270448871400182,0.1411108374595642,11.49412130228492,0.0021256894654384188,0.9978765682124227,0.0044991631188741445,0.9955126343328403,0.006658765624755357,0.9933633548295281,0.0,1,0.42550121149883546,128,0.15,1e-06,H1,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h1_s3_20260322_150355_731531_pid277387,K1_B4_C0_N4_H1_S3,P9_2_K1_B4_C0_N4_H1_S3,3,17,0.0,9383,0.14969425847162116,K1_H1,src_abc_feature,1,0.2162155038351037,0.16131277357668808,,completed,none,0.1874,0.1613,2026-03-22T16:45:39.022787,,mixed_2
K1,B4,0.081,bias_both,K1,6890,0.1185279998295712,N4,C0,Natural,128,256,64,KuaiRecLargeStrictPosV2_0.2,1,0.5337820699486241,1.951866491611797,0.17875833809375763,9.339080678512188,0.004493978542715969,0.9955161042692203,0.009950291525116135,0.9901194731768976,0.015324345583604123,0.9847924747074114,0.0,1,0.27359961697396007,128,0.15,1e-06,H1,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h1_s4_20260322_150355_733912_pid277388,K1_B4_C0_N4_H1_S4,P9_2_K1_B4_C0_N4_H1_S4,4,17,0.0034602076253470253,9383,0.1482988988553253,K1_H1,src_abc_feature,1,0.21555655130604393,0.16057704271776008,,completed,none,0.1862,0.1606,2026-03-22T16:23:45.194380,,mixed_2
K1,B4,0.0812,bias_both,K1,6890,0.11678170036248788,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.6870792285109486,1.9722971456086245,0.22049158811569214,8.151741818997658,0.006008507562748686,0.9940095074197055,0.009682422410799892,0.9903940758236917,0.012869919800606214,0.987212543472907,0.0,1,0.46477927900717503,160,0.12,5e-07,H2,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h2_s1_20260322_150355_915674_pid277389,K1_B4_C0_N4_H2_S1,P9_2_K1_B4_C0_N4_H2_S1,1,17,0.0,9383,0.1467973804854704,K1_H2,src_abc_feature,1,0.21342154511189013,0.15964156905704516,,completed,none,0.1844,0.1596,2026-03-22T16:19:07.521699,,mixed_2
K1,B4,0.081,bias_both,K1,6890,0.12209888363881537,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.13296414816806934,2.2901806614078892,0.10234847664833069,11.791532162558976,0.00320168869586303,0.996803431243781,0.002497853536682789,0.9975072589926917,0.005816658930992012,0.9942002250775329,0.0,1,0.18319249519539474,160,0.12,5e-07,H2,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h2_s2_20260322_150355_805206_pid277390,K1_B4_C0_N4_H2_S2,P9_2_K1_B4_C0_N4_H2_S2,2,17,0.0,9383,0.15146651033355357,K1_H2,src_abc_feature,1,0.21742797648857376,0.16173416490703463,,completed,none,0.1867,0.1617,2026-03-22T16:19:56.429290,,mixed_2
K1,B4,0.0811,bias_both,K1,6890,0.12216938817643808,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.14399731475122826,2.269868846581515,0.1073712706565857,11.756232126011565,0.003754832763333882,0.9962522078063958,0.0023596040194475048,0.9976443528005713,0.006141433597120276,0.9938773864591087,0.0,1,0.15147426991254387,160,0.12,5e-07,H2,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h2_s3_20260322_150355_747581_pid277391,K1_B4_C0_N4_H2_S3,P9_2_K1_B4_C0_N4_H2_S3,3,17,0.0,9383,0.1507097568577742,K1_H2,src_abc_feature,1,0.2169798887688131,0.16144903150435638,,completed,none,0.1876,0.1614,2026-03-22T16:38:02.711255,,mixed_2
K1,B4,0.081,bias_both,K1,6890,0.12213386873970097,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.13384075063941625,2.2879748480452697,0.10256245732307434,11.788821755742054,0.0032154163047549505,0.9967897476100568,0.0025533589436078545,0.997451997466517,0.005893278496658102,0.9941240528062828,0.0,1,0.18627549684876066,160,0.12,5e-07,H2,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h2_s4_20260322_150355_707687_pid277392,K1_B4_C0_N4_H2_S4,P9_2_K1_B4_C0_N4_H2_S4,4,17,0.0,9383,0.15147994574606832,K1_H2,src_abc_feature,1,0.21742797648857376,0.16174582039675744,,completed,none,0.1867,0.1617,2026-03-22T16:45:41.116606,,mixed_2
K1,B4,0.0814,bias_both,K1,6890,0.12257459769877017,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.13135277776685025,2.2204306373918543,0.11162890493869781,11.796466291215932,0.0038968665609505097,0.996110716370458,0.0045281781356084835,0.9954868225663842,0.008799720681874876,0.9912388835417151,0.0,1,0.21259735058740353,160,0.18,2e-06,H3,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h3_s1_20260322_163954_935356_pid282729,K1_B4_C0_N4_H3_S1,P9_2_K1_B4_C0_N4_H3_S1,1,17,0.0,9383,0.15201535947612135,K1_H3,src_abc_feature,1,0.21813964521995835,0.1616535807495461,,completed,none,0.1878,0.1617,2026-03-22T18:16:33.487086,,mixed_2
K1,B4,0.0814,bias_both,K1,6890,0.12261958699484175,N4,C0,Natural,160,320,80,KuaiRecLargeStrictPosV2_0.2,1,0.12909945460857586,2.2322287635328784,0.11084149777889252,11.803279911052662,0.0037141476720642247,0.9962927412429458,0.0042436204374820445,0.9957699127349908,0.00830054224043555,0.9917338121412619,0.0,1,0.21654842527524404,160,0.18,2e-06,H3,1,z,20,,phase9_2,/workspace/jy1559/FMoE/experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P9/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p9_2_k1_b4_c0_n4_h3_s2_20260322_163417_823656_pid282678,K1_B4_C0_N4_H3_S2,P9_2_K1_B4_C0_N4_H3_S2,2,17,0.0,9383,0.15230828187077344,K1_H3,src_abc_feature,1,0.2186668072432062,0.16178717073209736,,completed,none,0.1877,0.1618,2026-03-22T18:04:59.343413,,mixed_2
