early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594,ok,0.1161,0.0593,1
True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1178,ok,0.2078,0.1152,2
True,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1149,ok,0.2076,0.1129,3
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1028,ok,0.202,0.1082,4
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157,ok,0.2076,0.1123,5
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1076,ok,0.1994,0.1083,6
True,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,ok,0.2065,0.1148,7
True,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0788,ok,0.1358,0.0765,8
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1154,ok,0.207,0.1154,9
True,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129,ok,0.2055,0.112,10
True,42,1.0,1.0,0.0,0.12532158849815062,0.0,2.1645963303501436,0.24550428986549377,0.037803784012794495,0.0,0.12180765150267539,1.0732105455480794,2.9561394165554185,0.6321531225503005,3.3468581636005257,8.86083630228969,3.3468581636005257,0.0,1.0,0.004041166301364706,0.9959721665538085,0.007891537920717498,0.9921395185166124,0.004231960983376622,0.9957769811448126,0.0012634981634112444,0.9987372997143188,0.00042688856509188214,0.9995732775911416,0.0017319172973231792,0.9982695816059888,0.0,0.0,8.07717723390276,3.3468581636005257,0.31761170629736085,0.1181,ok,0.2076,0.1152,11
True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1032,ok,0.1865,0.1007,12
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1123,ok,0.2023,0.1115,13
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1076,ok,0.2049,0.1126,14
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1046,ok,0.1902,0.1058,15
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,ok,0.1968,0.1063,16
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1046,ok,0.1902,0.1038,17
True,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1112,ok,0.2052,0.1137,18
True,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1107,ok,0.202,0.1142,19
True,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1091,ok,0.1986,0.1117,20
