early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,7,0.0239,ok,0.034,0.0317,1
False,60,0.078,ok,0.1195,0.071,2
True,7,0.0288,ok,0.0376,0.0369,3
True,7,0.0257,ok,0.0348,0.0312,4
False,60,0.1301,ok,0.1647,0.1026,5
True,7,0.029,ok,0.0372,0.037,6
False,60,0.1229,ok,0.1587,0.0995,7
False,60,0.111,ok,0.1647,0.1017,8
True,7,0.0288,ok,0.0372,0.0369,9
True,7,0.0288,ok,0.0376,0.0369,10
False,60,0.0975,ok,0.1355,0.0813,11
False,60,0.099,ok,0.1335,0.0814,12
False,60,0.1032,ok,0.1551,0.0891,13
True,8,0.0289,ok,0.0376,0.0369,14
