early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,44,0.0809,ok,0.1882,0.161,1
True,17,0.0806,ok,0.1886,0.1612,2
True,27,0.0813,ok,0.1888,0.1619,3
True,31,0.0808,ok,0.1885,0.1619,4
True,27,0.0807,ok,0.1879,0.1608,5
