avg_epoch_time_sec,early_stopped,epochs_run,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_consistency_feature_group_knn_exposure_js,micro_1.route_consistency_feature_group_knn_exposure_score,micro_1.route_consistency_feature_group_knn_focus_js,micro_1.route_consistency_feature_group_knn_focus_score,micro_1.route_consistency_feature_group_knn_mean_js,micro_1.route_consistency_feature_group_knn_mean_score,micro_1.route_consistency_feature_group_knn_memory_js,micro_1.route_consistency_feature_group_knn_memory_score,micro_1.route_consistency_feature_group_knn_tempo_js,micro_1.route_consistency_feature_group_knn_tempo_score,micro_1.route_consistency_group_knn_js,micro_1.route_consistency_group_knn_score,micro_1.route_consistency_intra_group_knn_mean_js,micro_1.route_consistency_intra_group_knn_mean_score,micro_1.route_consistency_knn_js,micro_1.route_consistency_knn_score,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
9.13932603597641,True,16,1.0,1.0,0.0,0.8907026648521423,0.0,1.9782405815989397,0.6653478145599365,0.2977483570575714,0.0,0.6791495463290864,0.9897169780991572,2.7373938655559944,0.7559450797293554,10.030900793083738,8.921843144934478,10.030900793083738,0.06686062089168333,0.9353255570942645,0.07770563841343062,0.9252367406170919,0.07288597719640041,0.9297139853041374,0.0742823929744436,0.9284094805047264,0.07269525650604414,0.9298841630004666,0.014263486685021054,0.9858377549168365,0.04189494815203898,0.9590723533571317,0.06190645970695868,0.9399708078237594,0.6591347478644255,0.4569155584716531,9.37778740354387,10.030900793083738,0.3189965575911051,0.0185,ok,22144.672055630024,0.12219643592834473,0.3561,0.3357,1
9.31579701602459,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,ok,22130.811395144778,0.12227296829223633,0.3583,0.3344,2
9.49897426366806,True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,ok,22237.12989470962,0.1216883659362793,0.3583,0.3358,3
