early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,0.0149,ok,0.3259,0.3176,1
True,10,0.0146,ok,0.2979,0.2866,2
True,9,0.0131,ok,0.2441,0.2355,3
True,7,0.0135,ok,0.308,0.3013,4
True,19,0.0136,ok,0.308,0.3011,5
True,8,0.0137,ok,0.3068,0.295,6
True,10,0.0139,ok,0.2744,0.2619,7
True,16,0.0133,ok,0.2889,0.281,8
True,8,0.0141,ok,0.3225,0.3152,9
True,10,0.0138,ok,0.3024,0.2936,10
True,9,0.0138,ok,0.2934,0.2859,11
True,9,0.0136,ok,0.2912,0.2727,12
True,21,0.0144,ok,0.3102,0.3007,13
True,22,0.0135,ok,0.2934,0.2805,14
True,13,0.0129,ok,0.2945,0.2903,15
True,6,0.0125,ok,0.2464,0.2315,16
True,9,0.0136,ok,0.2945,0.2797,17
True,8,0.0136,ok,0.2643,0.2482,18
True,13,0.0133,ok,0.3124,0.2996,19
True,12,0.0135,ok,0.2811,0.2676,20
True,8,0.0134,ok,0.3113,0.3004,21
True,12,0.014,ok,0.2979,0.2875,22
True,16,0.0153,ok,0.3236,0.3128,23
True,17,0.0136,ok,0.3102,0.2952,24
True,9,0.0149,ok,0.3236,0.3151,25
True,13,0.015,ok,0.3024,0.2934,26
True,16,0.0145,ok,0.3147,0.3047,27
True,13,0.015,ok,0.3024,0.2934,28
True,16,0.0145,ok,0.3147,0.3047,29
True,10,0.0142,ok,0.3091,0.29,30
True,17,0.0147,ok,0.318,0.3066,31
True,8,0.0131,ok,0.3113,0.3057,32
True,13,0.0148,ok,0.3035,0.295,33
True,13,0.014,ok,0.3348,0.3262,34
True,7,0.014,ok,0.3046,0.2961,35
True,19,0.0148,ok,0.3259,0.3241,36
