early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0816,ok,0.1872,0.1612,1
True,19,0.081,ok,0.1882,0.1619,2
True,14,0.0803,ok,0.1864,0.161,3
True,14,0.0803,ok,0.1874,0.1612,4
True,30,0.0257,ok,0.0418,0.023,5
True,42,0.0811,ok,0.1892,0.1619,6
True,14,0.0804,ok,0.1873,0.1613,7
True,14,0.0803,ok,0.1859,0.1603,8
True,42,0.0811,ok,0.1892,0.1621,9
True,36,0.081,ok,0.1886,0.1621,10
True,22,0.0811,ok,0.189,0.162,11
True,58,0.0811,ok,0.1884,0.1622,12
True,15,0.0807,ok,0.1858,0.1608,13
True,15,0.081,ok,0.1863,0.1612,14
True,16,0.0805,ok,0.1876,0.1617,15
True,41,0.0811,ok,0.1885,0.1621,16
True,22,0.0812,ok,0.1881,0.1618,17
True,14,0.0804,ok,0.1873,0.1613,18
True,33,0.0821,ok,0.1818,0.1572,19
True,17,0.0807,ok,0.1887,0.1621,20
