early_stopped,epochs_run,feature_ablation.feature_shuffle_delta_mrr,feature_ablation.feature_zero_delta_mrr,feature_ablation.route_change_under_feature_shuffle,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,40,0.0012000000000000066,0.0,0.0249182160751998,0.0,0.2658087909221649,0.0,1.1255111495300012,0.1497029811143875,-0.2105037122964859,3.73603328427213,0.0,0.0,0.0,0.4535142932074482,0.0,0.3985910415649414,0.0,0.8003951514771143,0.5723158121109009,0.2002081722021103,3.4516240858004643,0.39576997292210936,0.23014036539498042,0.0,0.4978259969356909,0.0,0.1643735021352768,0.0,1.0438499167926207,0.35729116201400757,-0.2573171854019165,3.894769000480079,0.0,0.0,0.0,0.41218407939597224,0.0772,ok,0.183,0.1573,1
True,23,0.0022999999999999965,0.0,0.014817728822449519,0.0,0.1084994301199913,0.0,0.9466531992514786,0.6745180487632751,0.33718207478523254,3.953459261772801,0.0,0.0,0.0,0.31979585075986583,0.0,0.1337873339653015,0.0,1.1684877986234765,0.6815347671508789,0.621722400188446,3.9296628220785323,0.5795025926484718,0.3998375738671775,0.0,0.37531919886261683,0.0,0.24101823568344116,0.0,0.9638469679774525,0.028640221804380417,-0.13585059344768524,3.780397706148109,0.0,0.0,0.0,0.37688586138832525,0.077,ok,0.1813,0.1587,2
