early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0438,ok,0.0526,0.032,1
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354,ok,0.0263,0.0063,2
True,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0572,ok,0.0614,0.0276,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0273,ok,0.0439,0.0292,4
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0502,ok,0.0614,0.0402,5
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456,ok,0.0439,0.0219,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,ok,0.0526,0.0309,7
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0563,ok,0.0526,0.0227,8
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0465,ok,0.0614,0.0253,9
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,ok,0.0614,0.0309,10
True,24,1.0,1.0,0.0,0.04173082640824239,0.0,1.7905367623730966,0.14038754999637604,-0.03101298399269581,0.0,0.02486541283312183,0.6927282033232868,1.9987640870428691,1.0,2.855224177267699,5.989569707597663,2.855224177267699,0.0,1.0,0.0,1.0,0.0,1.0,1.4690387647895686e-05,0.9999853097202553,1.5758636275685467e-05,0.9999842415199162,3.118746279351479e-05,0.9999688130235304,0.0,0.0,7.442821833517699,2.855224177267699,0.9553299492385787,0.0583,ok,0.0702,0.0458,11
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0465,ok,0.0614,0.0254,12
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,ok,0.0175,0.0088,13
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0451,ok,0.0351,0.0214,14
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,ok,0.0614,0.0309,15
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0448,ok,0.0351,0.02,16
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,ok,0.0614,0.0314,17
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0462,ok,0.0526,0.0248,18
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0465,ok,0.0614,0.0249,19
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476,ok,0.0614,0.0327,20
