axis_group,axis_label_x,axis_label_y,best_valid_mrr20,expert,family,loading_pc1,loading_pc2,pc1,pc1_explained_var_ratio,pc2,pc2_explained_var_ratio,phase_tag,run_phase,setting_id,test_mrr20,weight_norm
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.15792852619996608
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.14332876349205317
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.14369759447055952
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.062144705139993366
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.0964229853652369
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.054834902059107356
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.09608622234366967
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.039125381151055794
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,-0.055095658408366374,0.3091841770741233,0.07538995583574991,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.04960027808900487
A,PC1 (30.92%),PC2 (15.89%),0.0814,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.02207285654360665
A,PC1 (30.92%),PC2 (15.89%),0.0814,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.07634286106318398
A,PC1 (30.92%),PC2 (15.89%),0.0814,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.05675366550698814
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.1576610801767713
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.15364648827593136
A,PC1 (30.92%),PC2 (15.89%),0.0814,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.11686003896144308
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.07571711344321146
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.10539877471172887
A,PC1 (30.92%),PC2 (15.89%),0.0814,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.06508997563417672
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.09466872182147822
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.03337188113957637
A,PC1 (30.92%),PC2 (15.89%),0.0814,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,-0.059345815669122455,0.3091841770741233,0.0692290800060164,0.15890903189397088,phase8_2,P8_2_A_H3_S2,A_H3,0.1604,0.042416542721903844
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.05805611861655409
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09531805237262998
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09757465726195305
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.0758351139895451
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08529958274967567
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07284344310100077
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07571636918098607
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08033126972445215
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.0871450116929262
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07783574264954157
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09312907335366784
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,0.017189664553174618,0.3091841770741233,-0.014950994478989127,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.10091556530706752
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.05688533444861037
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Focus,-0.033942602447897915,-0.0635971176756484,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.10945320070855445
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Focus,-0.06349050593968406,-0.10468002573504762,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.094745067349508
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Focus,-0.16615919115453162,0.6349180228020461,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07613303526537753
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Focus,-0.09288203939549977,0.06869008947970782,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08441318369675509
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Focus,-0.17241569897192552,0.30006489898279354,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07263391885960778
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Focus,-0.10568350820329243,-0.16103010626405942,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07170878508390656
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Focus,-0.0993397045726718,-0.07605004139536524,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07684926448069429
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Focus,-0.05859831799898493,0.21625064955748605,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08699940256513952
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Focus,-0.011758619863723814,-0.2520184350800375,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07756214254783877
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Focus,0.9435547497700499,0.07575850185628151,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09276008224235328
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,0.017551948631549096,0.3091841770741233,-0.013827935236976573,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09985658275165435
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.059512316899668856
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.12438672899855904
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09271091878892487
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09008726518604068
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08183582459155059
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08050115892831262
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.06058374196778077
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.06730474044863666
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08561956464155061
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07321377196679216
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.0885365253600621
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,0.011802951563636263,0.3091841770741233,-0.001805510676627744,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09570744222212105
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.05656032543817727
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.11553061534487212
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09905063974021318
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07773990990245876
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08738630196424119
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07469705246433249
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07310743088176874
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.07888442001740409
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.09168592101069489
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.06289589334884513
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.08438158987865896
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,0.007895178714868969,0.3091841770741233,-0.008834058898763188,0.15890903189397088,phase8_2,P8_2_A_H3_S3,A_H3,0.1615,0.0980799000083332
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.058167693842799816
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09289481099864245
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09926216716779505
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07499627991143862
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.0805316809854337
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07405205176782413
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07822120012826743
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07975900110706222
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.08801089739658302
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07761666346564419
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09621218586803172
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,0.020193840803388475,0.3091841770741233,-0.01538185832927633,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.10027536736047765
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.05728364494323708
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Focus,-0.033942602447897915,-0.0635971176756484,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.10696252029735864
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Focus,-0.06349050593968406,-0.10468002573504762,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09660139987322726
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Focus,-0.16615919115453162,0.6349180228020461,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07521867500975227
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Focus,-0.09288203939549977,0.06869008947970782,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07964438035612645
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Focus,-0.17241569897192552,0.30006489898279354,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07379522061349854
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Focus,-0.10568350820329243,-0.16103010626405942,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.074021748433772
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Focus,-0.0993397045726718,-0.07605004139536524,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07615787100816515
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Focus,-0.05859831799898493,0.21625064955748605,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.08802199886738189
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Focus,-0.011758619863723814,-0.2520184350800375,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07730743375749075
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Focus,0.9435547497700499,0.07575850185628151,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09575063500759354
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,0.020470886079647258,0.3091841770741233,-0.01442583569956885,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09923447183239648
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.06010229615389064
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.12193911348262675
A,PC1 (30.92%),PC2 (15.89%),0.0811,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09469989798161849
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.08911925485905112
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07732161081136142
A,PC1 (30.92%),PC2 (15.89%),0.0811,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.08157848146339843
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.06248360958581674
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.06652343458850046
A,PC1 (30.92%),PC2 (15.89%),0.0811,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.08714273529618496
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.07280170195308341
A,PC1 (30.92%),PC2 (15.89%),0.0811,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,0.014750714298417893,0.3091841770741233,-0.0023286374080856453,0.15890903189397088,phase8_2,P8_2_A_H3_S4,A_H3,0.1613,0.09155643759878662
