avg_epoch_time_sec,early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_eval_targets_per_sec,test_eval_time_sec,test_hr@10,test_mrr@20,trial
1.3465767574310303,False,100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.031085053399055,1.0,7.031085053399055,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.286679920158143,7.031085053399055,1.0,0.1337,ok,16062.154860630466,0.3031349182128906,0.2318,0.1157,1
1.2942948592336554,True,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335,ok,17257.388935600622,0.28214001655578613,0.2296,0.1149,2
1.3073923844557542,True,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1332,ok,16291.684324310525,0.29886412620544434,0.2262,0.1158,3
1.3240407648540677,True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1308,ok,17354.26583331563,0.2805650234222412,0.2287,0.1144,4
1.3475058933473982,True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1326,ok,17189.307494183835,0.28325748443603516,0.2269,0.1149,5
