global_best_valid_mrr20,global_best_test_mrr20,model,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,profile_id,concept_id,detail_id,lr_band_id,lr_lo,lr_hi,lr_center,stage_id,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,result_path,timestamp_utc
0.230700,0.231100,GRU4Rec,0.197400,0.193600,0.190600,0.185100,B4,STRUCT,B4,"LR6,LR5",2.325600e-03,7.267500e-03,4.111119e-03,B,P17_SB_D00_M02_GRU4REC_B4_S1,SB_LASTFM0_03_GRU4REC_B4_S1,lastfm0.03,B4,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p17_sb_d00_m02_gru4rec_b4_s1_20260329_180400_478842_pid511935.json,2026-03-29T18:20:16.617578Z
0.230700,0.231100,GRU4Rec,0.197400,0.198800,0.197400,0.198800,B6,STRUCT,B6,"LR6,LR5",2.085333e-03,1.000000e-02,4.566545e-03,B,P17_SB_D00_M02_GRU4REC_B6_S1,SB_LASTFM0_03_GRU4REC_B6_S1,lastfm0.03,B6,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p17_sb_d00_m02_gru4rec_b6_s1_20260329_180831_939003_pid512354.json,2026-03-29T18:22:46.834383Z
0.230700,0.231100,GRU4Rec,0.197400,0.198800,0.169500,0.165900,B5,STRUCT,B5,"LR6,LR5",1.566720e-03,7.650000e-03,3.461995e-03,B,P17_SB_D00_M02_GRU4REC_B5_S1,SB_LASTFM0_03_GRU4REC_B5_S1,lastfm0.03,B5,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p17_sb_d00_m02_gru4rec_b5_s1_20260329_180726_796590_pid512255.json,2026-03-29T18:24:17.004515Z
0.230700,0.231100,DuoRec,0.177700,0.170300,0.177700,0.170300,B1,STRUCT,B1,"LR2,LR3",3.060000e-04,1.487160e-03,6.745895e-04,B,P17_SB_D00_M03_DUOREC_B1_S1,SB_LASTFM0_03_DUOREC_B1_S1,lastfm0.03,B1,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b1_s1_20260329_180936_069379_pid512451.json,2026-03-29T18:49:10.587352Z
0.230700,0.231100,DuoRec,0.217400,0.214800,0.217400,0.214800,B2,STRUCT,B2,"LR2,LR3",3.240000e-04,1.944000e-03,7.936347e-04,B,P17_SB_D00_M03_DUOREC_B2_S1,SB_LASTFM0_03_DUOREC_B2_S1,lastfm0.03,B2,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b2_s1_20260329_182021_890321_pid513107.json,2026-03-29T19:02:36.472681Z
0.230700,0.231100,DuoRec,0.224700,0.223100,0.224700,0.223100,B3,STRUCT,B3,"LR2,LR3",3.092727e-04,2.245320e-03,8.333164e-04,B,P17_SB_D00_M03_DUOREC_B3_S1,SB_LASTFM0_03_DUOREC_B3_S1,lastfm0.03,B3,1,5,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b3_s1_20260329_182251_886887_pid513253.json,2026-03-29T19:20:27.628787Z
0.230700,0.231100,DuoRec,0.224700,0.223100,0.213600,0.212200,B4,STRUCT,B4,"LR2,LR3",3.078000e-04,1.846800e-03,7.539529e-04,B,P17_SB_D00_M03_DUOREC_B4_S1,SB_LASTFM0_03_DUOREC_B4_S1,lastfm0.03,B4,1,4,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b4_s1_20260329_182422_201405_pid513395.json,2026-03-29T19:28:32.188856Z
0.230700,0.231100,DIFSR,0.041500,0.034400,0.041500,0.034400,B1,STRUCT,B1,"LR4,LR3",6.460000e-04,3.139560e-03,1.424133e-03,B,P17_SB_D00_M04_DIFSR_B1_S1,SB_LASTFM0_03_DIFSR_B1_S1,lastfm0.03,B1,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b1_s1_20260329_192032_960129_pid516414.json,2026-03-29T19:29:48.329800Z
0.230700,0.231100,DuoRec,0.224700,0.223100,0.221500,0.222500,B6,STRUCT,B6,"LR2,LR3",2.760000e-04,3.018060e-03,9.126799e-04,B,P17_SB_D00_M03_DUOREC_B6_S1,SB_LASTFM0_03_DUOREC_B6_S1,lastfm0.03,B6,1,7,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b6_s1_20260329_190241_622487_pid515259.json,2026-03-29T19:37:05.832211Z
0.230700,0.231100,DIFSR,0.224900,0.226700,0.224900,0.226700,B2,STRUCT,B2,"LR4,LR3",6.840000e-04,4.104000e-03,1.675451e-03,B,P17_SB_D00_M04_DIFSR_B2_S1,SB_LASTFM0_03_DIFSR_B2_S1,lastfm0.03,B2,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b2_s1_20260329_192837_568058_pid516843.json,2026-03-29T19:55:13.015502Z
0.231000,0.232400,DIFSR,0.231000,0.232400,0.231000,0.232400,B3,STRUCT,B3,"LR4,LR3",6.529091e-04,4.740120e-03,1.759224e-03,B,P17_SB_D00_M04_DIFSR_B3_S1,SB_LASTFM0_03_DIFSR_B3_S1,lastfm0.03,B3,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b3_s1_20260329_192953_501658_pid516939.json,2026-03-29T20:10:08.999998Z
0.231000,0.232400,DuoRec,0.224700,0.223100,0.183100,0.184900,B5,STRUCT,B5,"LR2,LR3",2.073600e-04,1.944000e-03,6.349077e-04,B,P17_SB_D00_M03_DUOREC_B5_S1,SB_LASTFM0_03_DUOREC_B5_S1,lastfm0.03,B5,1,6,run_complete,4,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m03_duorec_b5_s1_20260329_184915_824662_pid514598.json,2026-03-29T20:10:26.076310Z
0.231000,0.232400,DIFSR,0.231000,0.232400,0.221800,0.221300,B4,STRUCT,B4,"LR4,LR3",6.498000e-04,3.898800e-03,1.591678e-03,B,P17_SB_D00_M04_DIFSR_B4_S1,SB_LASTFM0_03_DIFSR_B4_S1,lastfm0.03,B4,1,7,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b4_s1_20260329_193710_938004_pid517333.json,2026-03-29T20:17:41.599022Z
0.231000,0.232400,FAME,0.202500,0.199100,0.202500,0.199100,B1,STRUCT,B1,"LR3,LR4",5.440000e-04,2.643840e-03,1.199270e-03,B,P17_SB_D00_M05_FAME_B1_S1,SB_LASTFM0_03_FAME_B1_S1,lastfm0.03,B1,1,6,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b1_s1_20260329_201031_101733_pid519198.json,2026-03-29T20:36:32.817878Z
0.234400,0.234500,DIFSR,0.234400,0.234500,0.234400,0.234500,B6,STRUCT,B6,"LR4,LR3",5.826667e-04,6.371460e-03,1.926769e-03,B,P17_SB_D00_M04_DIFSR_B6_S1,SB_LASTFM0_03_DIFSR_B6_S1,lastfm0.03,B6,1,5,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b6_s1_20260329_201013_980233_pid519140.json,2026-03-29T20:37:11.928085Z
0.234400,0.234500,DIFSR,0.234400,0.234500,0.206900,0.210600,B5,STRUCT,B5,"LR4,LR3",4.377600e-04,4.104000e-03,1.340361e-03,B,P17_SB_D00_M04_DIFSR_B5_S1,SB_LASTFM0_03_DIFSR_B5_S1,lastfm0.03,B5,1,4,run_complete,6,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m04_difsr_b5_s1_20260329_195518_102841_pid518244.json,2026-03-29T20:43:55.401868Z
0.234400,0.234500,FAME,0.202500,0.199100,0.197300,0.194300,B2,STRUCT,B2,"LR3,LR4",5.760000e-04,3.456000e-03,1.410906e-03,B,P17_SB_D00_M05_FAME_B2_S1,SB_LASTFM0_03_FAME_B2_S1,lastfm0.03,B2,1,7,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b2_s1_20260329_201746_678801_pid519743.json,2026-03-29T20:52:53.020123Z
0.234400,0.234500,FAME,0.215100,0.219400,0.215100,0.219400,B3,STRUCT,B3,"LR3,LR4",5.498182e-04,3.991680e-03,1.481451e-03,B,P17_SB_D00_M05_FAME_B3_S1,SB_LASTFM0_03_FAME_B3_S1,lastfm0.03,B3,1,6,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b3_s1_20260329_203637_928974_pid519999.json,2026-03-29T21:39:10.918001Z
0.234400,0.234500,FAME,0.215100,0.219400,0.212400,0.213000,B5,STRUCT,B5,"LR3,LR4",3.686400e-04,3.456000e-03,1.128725e-03,B,P17_SB_D00_M05_FAME_B5_S1,SB_LASTFM0_03_FAME_B5_S1,lastfm0.03,B5,1,4,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b5_s1_20260329_204400_532979_pid520053.json,2026-03-29T21:46:10.434808Z
0.234400,0.234500,FAME,0.215400,0.220600,0.215400,0.220600,B6,STRUCT,B6,"LR3,LR4",4.906667e-04,5.365440e-03,1.622542e-03,B,P17_SB_D00_M05_FAME_B6_S1,SB_LASTFM0_03_FAME_B6_S1,lastfm0.03,B6,1,7,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b6_s1_20260329_205258_075591_pid520086.json,2026-03-29T21:49:52.719188Z
0.234400,0.234500,FAME,0.217800,0.220600,0.217800,0.219500,B4,STRUCT,B4,"LR3,LR4",5.472000e-04,3.283200e-03,1.340361e-03,B,P17_SB_D00_M05_FAME_B4_S1,SB_LASTFM0_03_FAME_B4_S1,lastfm0.03,B4,1,5,run_complete,5,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m05_fame_b4_s1_20260329_203717_047965_pid520022.json,2026-03-29T21:52:48.977883Z
0.234400,0.234500,GRU4Rec,0.204000,0.198800,0.204000,0.197700,B7,STRUCT,B7,"LR6,LR5",1.926813e-03,1.000000e-02,4.389548e-03,B,P17_SB_D00_M01_GRU4REC_B7_S1,SB_LASTFM0_03_GRU4REC_B7_S1,lastfm0.03,B7,1,4,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p17_sb_d00_m01_gru4rec_b7_s1_20260330_122959_827494_pid593930.json,2026-03-30T12:55:05.436887Z
0.234400,0.234500,GRU4Rec,0.204000,0.198800,0.167700,0.160000,B8,STRUCT,B8,"LR6,LR5",1.249324e-03,8.208450e-03,3.202345e-03,B,P17_SB_D00_M01_GRU4REC_B8_S1,SB_LASTFM0_03_GRU4REC_B8_S1,lastfm0.03,B8,1,5,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/GRU4Rec/lastfm0.03_GRU4Rec_p17_sb_d00_m01_gru4rec_b8_s1_20260330_122959_809369_pid593931.json,2026-03-30T13:01:45.907981Z
0.241000,0.242600,DIFSR,0.241000,0.242600,0.241000,0.242600,B7,STRUCT,B7,"LR4,LR3",5.383742e-04,7.760664e-03,2.044050e-03,B,P17_SB_D00_M03_DIFSR_B7_S1,SB_LASTFM0_03_DIFSR_B7_S1,lastfm0.03,B7,1,4,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m03_difsr_b7_s1_20260330_125510_713380_pid597764.json,2026-03-30T13:50:55.983549Z
0.241000,0.242600,DIFSR,0.241000,0.242600,0.193500,0.189900,B8,STRUCT,B8,"LR4,LR3",3.490759e-04,4.403592e-03,1.239834e-03,B,P17_SB_D00_M03_DIFSR_B8_S1,SB_LASTFM0_03_DIFSR_B8_S1,lastfm0.03,B8,1,5,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DIFSR/lastfm0.03_DIFSR_p17_sb_d00_m03_difsr_b8_s1_20260330_130151_239373_pid598101.json,2026-03-30T13:52:58.192419Z
0.241000,0.242600,DuoRec,0.231600,0.229100,0.231600,0.229100,B7,STRUCT,B7,"LR2,LR3",2.550194e-04,3.676104e-03,9.682343e-04,B,P17_SB_D00_M02_DUOREC_B7_S1,SB_LASTFM0_03_DUOREC_B7_S1,lastfm0.03,B7,1,6,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m02_duorec_b7_s1_20260330_122959_727947_pid593932.json,2026-03-30T14:17:09.756174Z
0.241000,0.242600,FAME,0.217800,0.221600,0.217300,0.221600,B7,STRUCT,B7,"LR3,LR4",4.533677e-04,6.535296e-03,1.721305e-03,B,P17_SB_D00_M04_FAME_B7_S1,SB_LASTFM0_03_FAME_B7_S1,lastfm0.03,B7,1,4,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m04_fame_b7_s1_20260330_135100_992941_pid601145.json,2026-03-30T15:50:28.572901Z
0.241000,0.242600,DuoRec,0.231600,0.229100,0.181100,0.180200,B8,STRUCT,B8,"LR2,LR3",1.653517e-04,2.085912e-03,5.872897e-04,B,P17_SB_D00_M02_DUOREC_B8_S1,SB_LASTFM0_03_DUOREC_B8_S1,lastfm0.03,B8,1,7,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/DuoRec/lastfm0.03_DuoRec_p17_sb_d00_m02_duorec_b8_s1_20260330_122959_825689_pid593933.json,2026-03-30T17:56:56.529571Z
0.241000,0.242600,FAME,0.217800,0.221600,0.213400,0.211800,B8,STRUCT,B8,"LR3,LR4",2.939586e-04,3.708288e-03,1.044071e-03,B,P17_SB_D00_M04_FAME_B8_S1,SB_LASTFM0_03_FAME_B8_S1,lastfm0.03,B8,1,5,run_complete,10,False,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageb_structure_anchor2_core5/P17/lastfm0.03/FAME/lastfm0.03_FAME_p17_sb_d00_m04_fame_b8_s1_20260330_135303_282408_pid601289.json,2026-03-30T18:04:09.050277Z
