early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0799,ok,0.1867,0.1613,1
True,16,0.0806,ok,0.1876,0.1616,2
True,15,0.0804,ok,0.1863,0.1607,3
True,19,0.0807,ok,0.1894,0.1619,4
True,27,0.0808,ok,0.1879,0.1616,5
True,15,0.0803,ok,0.188,0.1614,6
