early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,ok,0.0175,0.0073,1
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393,ok,0.0526,0.0276,2
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0465,ok,0.0614,0.0253,3
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476,ok,0.0614,0.0317,4
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0503,ok,0.0614,0.0402,5
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476,ok,0.0614,0.0327,6
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354,ok,0.0263,0.0062,7
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0288,ok,0.0175,0.0088,8
True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,ok,0.0175,0.0073,9
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408,ok,0.0351,0.019,10
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,ok,0.0614,0.0351,11
True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0274,ok,0.0175,0.0058,12
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0501,ok,0.0614,0.0395,13
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0462,ok,0.0526,0.0283,14
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0484,ok,0.0614,0.0332,15
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,ok,0.0614,0.0395,16
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476,ok,0.0614,0.0327,17
True,37,1.0,1.0,0.0,0.02982472179684379,0.0,1.790972249762056,0.09244047850370407,-0.03368574380874634,0.0,0.013010960302982233,0.6929609424571701,1.999661502917511,1.0,2.817822697732301,5.99466589868852,2.817822697732301,0.0,1.0,0.0,1.0,0.0,1.0,1.4434692210855737e-05,0.9999855654119688,1.628241610952315e-05,0.9999837177510849,3.135072240457598e-05,0.9999686497690242,0.0,0.0,7.517718991980089,2.817822697732301,0.949238578680203,0.0598,ok,0.0702,0.0458,18
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0462,ok,0.0439,0.0225,19
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0579,ok,0.0702,0.0501,20
