avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
0.6703974759137189,True,54,0.0986,ok,0.1117,0.020634174346923828,0.0722,1
0.771601779120309,True,21,0.0915,ok,0.1175,0.02282094955444336,0.0771,2
0.5230019554015128,True,31,0.0934,ok,0.1203,0.030017852783203125,0.0768,3
0.7510565519332886,True,46,0.0947,ok,0.1232,0.03387594223022461,0.0765,4
1.6661923256787388,True,44,0.0981,ok,0.1175,0.040930986404418945,0.0766,5
1.7560109915556732,True,27,0.1011,ok,0.1175,0.025668621063232422,0.0767,6
1.8250518096120734,True,38,0.0912,ok,0.1175,0.026220083236694336,0.0743,7
1.1845775905408358,True,38,0.0928,ok,0.1261,0.02206563949584961,0.0759,8
1.347307374080022,True,24,0.0949,ok,0.1289,0.02232074737548828,0.0758,9
1.9849857143733813,True,69,0.0971,ok,0.1261,0.04192519187927246,0.0777,10
1.0453150664290336,True,73,0.063,ok,0.1232,0.020847797393798828,0.0757,11
0.8768115104773105,True,39,0.0923,ok,0.1117,0.021326303482055664,0.0715,12
1.7679785038973834,True,74,0.0924,ok,0.1117,0.02472972869873047,0.0796,13
1.7804189645327055,True,52,0.0946,ok,0.1347,0.026031494140625,0.084,14
0.8076001730832186,True,33,0.0943,ok,0.1117,0.02417922019958496,0.0704,15
1.2793934217521123,True,56,0.0955,ok,0.1289,0.021341562271118164,0.0763,16
1.159146821498871,True,40,0.0992,ok,0.1261,0.021531343460083008,0.0833,17
1.9309397285634822,True,66,0.0962,ok,0.1347,0.02672576904296875,0.0784,18
0.7969760990142822,True,25,0.0959,ok,0.106,0.020302534103393555,0.0735,19
2.47143472565545,True,63,0.0953,ok,0.1318,0.03234291076660156,0.0879,20
1.7861682638830068,True,49,0.0936,ok,0.1347,0.025435686111450195,0.0795,21
1.3769603570302327,True,33,0.0994,ok,0.1117,0.02336859703063965,0.0751,22
1.7891024442819448,True,26,0.0964,ok,0.1232,0.02720332145690918,0.0774,23
1.751716582280285,True,53,0.1027,ok,0.1146,0.025639057159423828,0.0765,24
1.61219366737034,True,23,0.1007,ok,0.1117,0.02381730079650879,0.0775,25
1.7850941385541643,True,35,0.1061,ok,0.1117,0.02594757080078125,0.078,26
1.8058700561523438,True,35,0.1018,ok,0.1232,0.025478363037109375,0.0761,27
0.788006492689544,True,51,0.0962,ok,0.1175,0.01947617530822754,0.0713,28
2.382941286904471,True,35,0.1062,ok,0.1117,0.027889728546142578,0.0783,29
1.7824020317622593,True,35,0.1062,ok,0.1117,0.026799678802490234,0.0783,30
2.0365250011285148,True,24,0.1018,ok,0.1203,0.028351783752441406,0.0733,31
0.7836462983898088,True,51,0.0966,ok,0.1175,0.019162654876708984,0.0714,32
1.7661659799773117,True,29,0.102,ok,0.1232,0.02560877799987793,0.0783,33
0.8175260858102278,True,44,0.0983,ok,0.1146,0.019486188888549805,0.0772,34
1.8024279276529949,True,42,0.1042,ok,0.1117,0.026331186294555664,0.0775,35
1.8885731458663941,True,30,0.1032,ok,0.1232,0.028211593627929688,0.0782,36
1.719943106174469,True,28,0.1016,ok,0.1203,0.0256040096282959,0.0779,37
0.7190295514606294,True,21,0.0962,ok,0.1289,0.019295692443847656,0.0777,38
1.5425386354327202,True,32,0.0992,ok,0.1347,0.02347850799560547,0.083,39
1.7136861955797351,True,37,0.0987,ok,0.1232,0.025000810623168945,0.0789,40
1.6825446469443186,True,35,0.0939,ok,0.1289,0.02613353729248047,0.0821,41
1.3560303341258655,True,44,0.0942,ok,0.1117,0.022660493850708008,0.0761,42
1.6343774477640787,True,30,0.0935,ok,0.1203,0.025025129318237305,0.077,43
0.7295089108603341,True,21,0.0954,ok,0.1261,0.018980026245117188,0.0792,44
1.6523436115634056,True,31,0.0524,ok,0.1032,0.024094820022583008,0.0508,45
2.025531311829885,True,24,0.0998,ok,0.1175,0.028727293014526367,0.0836,46
1.0126187205314636,True,32,0.097,ok,0.1404,0.02166604995727539,0.0828,47
4.237743631005287,True,32,0.0988,ok,0.1347,0.02408576011657715,0.0826,48
