early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,70,0.1308,ok,0.2316,0.112,1
True,58,0.1303,ok,0.2349,0.1104,2
True,70,0.1304,ok,0.2356,0.11,3
True,70,0.1303,ok,0.2362,0.1101,4
True,53,0.1301,ok,0.2351,0.1105,5
