early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,33,0.0806,ok,0.1893,0.162,1
True,14,0.08,ok,0.1862,0.1608,2
True,33,0.0805,ok,0.1895,0.1622,3
True,19,0.0803,ok,0.1886,0.1621,4
True,23,0.0803,ok,0.1883,0.1621,5
True,19,0.0803,ok,0.1877,0.1618,6
True,20,0.0803,ok,0.1886,0.1621,7
True,17,0.0802,ok,0.1889,0.162,8
True,14,0.0801,ok,0.1877,0.1609,9
True,15,0.0801,ok,0.1881,0.1617,10
True,16,0.0801,ok,0.1884,0.1621,11
True,25,0.0804,ok,0.1893,0.1621,12
True,37,0.0806,ok,0.1893,0.1623,13
True,17,0.0798,ok,0.1842,0.1603,14
True,33,0.0806,ok,0.1891,0.162,15
True,19,0.0803,ok,0.1877,0.1615,16
True,44,0.0806,ok,0.1902,0.1624,17
True,23,0.0804,ok,0.1882,0.1621,18
True,19,0.0803,ok,0.1876,0.1618,19
True,14,0.08,ok,0.1864,0.1609,20
