early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0786,ok,0.1837,0.1593,1
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0792,ok,0.1825,0.1594,2
True,54,0.0,0.0,5.39852466493724,0.16102587696832785,0.0,2.1323039333720386,0.6919006705284119,0.1513659507036209,1.2348664984635331,0.07350066356968188,1.139901280988026,3.9785068069129372,0.2836272029031226,10.054267971098572,11.696712411736126,2.903631446620695,0.0,0.0,2.903631446620695,10.054267971098572,0.18890656357180732,0.0,0.0,4.395211902886188,0.4999568164361472,0.0,1.6136513486314426,0.6655056476593018,0.14910703897476196,1.116188356921484,0.28710438654416975,0.8482723163496969,3.695393130736533,0.43789138795481547,13.203737606138917,9.600331203442845,3.9117588817177364,0.7021330171497023,0.4764263729161448,3.9117588817177364,13.203737606138917,0.15579673667183483,0.0,0.0,5.613205354082063,0.2285275316677233,0.0,2.224666850055485,0.7924259305000305,-0.04017065837979317,1.2485363415391963,0.11201774354861883,1.204091234643721,3.9504305871518826,0.4585260209366687,12.398725962172353,11.404406311666577,3.3531876491548442,0.0,0.0,3.3531876491548442,12.398725962172353,0.3193188758901664,0.0802,ok,0.1839,0.1587,3
True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0797,ok,0.1879,0.1602,4
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0794,ok,0.1878,0.1597,5
