early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_exposure_js,macro_1.route_consistency_feature_group_knn_exposure_score,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,micro_1.alpha_effective,micro_1.alpha_value,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.factored_group_entropy_mean,micro_1.group_cv_usage,micro_1.group_entropy_mean,micro_1.group_n_eff,micro_1.group_top1_max_frac,micro_1.moe_delta_norm,micro_1.n_eff,micro_1.residual_delta_norm,micro_1.route_consistency_feature_group_knn_exposure_js,micro_1.route_consistency_feature_group_knn_exposure_score,micro_1.route_consistency_feature_group_knn_focus_js,micro_1.route_consistency_feature_group_knn_focus_score,micro_1.route_consistency_feature_group_knn_mean_js,micro_1.route_consistency_feature_group_knn_mean_score,micro_1.route_consistency_feature_group_knn_memory_js,micro_1.route_consistency_feature_group_knn_memory_score,micro_1.route_consistency_feature_group_knn_tempo_js,micro_1.route_consistency_feature_group_knn_tempo_score,micro_1.route_consistency_group_knn_js,micro_1.route_consistency_group_knn_score,micro_1.route_consistency_intra_group_knn_mean_js,micro_1.route_consistency_intra_group_knn_mean_score,micro_1.route_consistency_knn_js,micro_1.route_consistency_knn_score,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.shared_delta_norm,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.alpha_effective,mid_1.alpha_value,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.factored_group_entropy_mean,mid_1.group_cv_usage,mid_1.group_entropy_mean,mid_1.group_n_eff,mid_1.group_top1_max_frac,mid_1.moe_delta_norm,mid_1.n_eff,mid_1.residual_delta_norm,mid_1.route_consistency_feature_group_knn_exposure_js,mid_1.route_consistency_feature_group_knn_exposure_score,mid_1.route_consistency_feature_group_knn_focus_js,mid_1.route_consistency_feature_group_knn_focus_score,mid_1.route_consistency_feature_group_knn_mean_js,mid_1.route_consistency_feature_group_knn_mean_score,mid_1.route_consistency_feature_group_knn_memory_js,mid_1.route_consistency_feature_group_knn_memory_score,mid_1.route_consistency_feature_group_knn_tempo_js,mid_1.route_consistency_feature_group_knn_tempo_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.shared_delta_norm,mid_1.stage_delta_norm,mid_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3837,ok,0.4295,0.3606,1
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3984,ok,0.4475,0.3768,2
True,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4021,ok,0.4493,0.3798,3
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3828,ok,0.4312,0.3599,4
True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3979,ok,0.4463,0.3766,5
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3837,ok,0.4289,0.3588,6
True,55,1.0,1.0,20.788247606409573,0.3645924370112289,0.0,1.4858788722971772,0.46966731548309326,0.1284080594778061,0.0,0.12568791899159193,1.0521068831299003,3.93779273563227,0.42586276914916543,4.568744131250625,10.592026157428489,4.568744131250625,0.11747482622252267,0.8891628950535718,0.12299106003610176,0.8842715678813773,0.12390152993706671,0.8834748174187859,0.1263011746482526,0.8813493667219806,0.12883905884138974,0.8791154400182137,0.03857210236989246,0.9621623280546618,0.0792766220370465,0.9237943708489207,0.08816286802498485,0.9156117407030495,0.0,0.0,6.90801899014024,4.568744131250625,0.12632917005088765,1.0,1.0,18.865262992883807,0.3357940290631643,0.0,1.52542594564803,0.2671128213405609,-0.0038361134938895702,0.0,0.1822877115742429,1.1040590886923163,3.8713599889239503,0.39556121434136154,4.102229177560037,10.78401987211456,4.102229177560037,0.11602469503335194,0.8904532332536578,0.15822743978526432,0.8536556046400848,0.15690468657883744,0.8551660058707254,0.2002355604678438,0.8185379151921317,0.15313105102888974,0.8580172703970272,0.017981079195143503,0.9821796158113381,0.049473600970547274,0.9518589703153295,0.054624011775476364,0.9468410821331379,0.50297483595873,0.43305572171370077,6.736567379883008,4.102229177560037,0.12961428168874006,1.0,1.0,20.04271509503533,0.3221109125481948,0.0,1.3777151048508491,0.3674151599407196,0.03553004562854767,0.0,0.09774334390276546,0.988765757590022,3.96214601631976,0.31066734074823055,4.691512304127642,10.871972379441337,4.691512304127642,0.1328417460971352,0.8756036488397018,0.12376885649029648,0.8835840519997018,0.13983784748008987,0.8695772370575077,0.15991101895290313,0.8522196169864089,0.14282976838002467,0.8669016304042182,0.034819436783743225,0.9657797848189613,0.08055738992400507,0.9227407106290194,0.08164290321420792,0.9216010006980635,0.0,0.0,6.682729595370725,4.691512304127642,0.18498048202357076,0.4022,ok,0.4484,0.3794,7
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3856,ok,0.4299,0.3607,8
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3864,ok,0.4415,0.3644,9
True,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402,ok,0.4488,0.38,10
