best_mrr20,epoch,epoch_time_sec,eval,lr,patience_used,train_loss,trial,valid_mrr20
0.0167,1,7.578106880187988,1,0.0006192606562994067,0,416.97888565063477,1,0.0167
0.1049,3,6.607398748397827,1,0.0006181388722353463,0,346.0355820655823,1,0.1049
0.1987,10,6.848641872406006,1,0.0006054842857751804,0,188.82159900665283,1,0.1987
0.2016,11,6.73805832862854,1,0.0006025914827174005,0,176.95089530944824,1,0.2016
0.2016,21,6.163163423538208,1,0.0005597674695044182,10,102.64787864685059,1,0.1958
0.0184,1,6.648733615875244,1,0.0007179426044372312,0,414.83582973480225,2,0.0184
0.123,3,7.553857088088989,1,0.000716642059078221,0,333.2069191932678,2,0.123
0.199,10,7.269726514816284,1,0.000701970907812808,2,173.5092282295227,2,0.198
0.1999,11,7.622264385223389,1,0.0006986171236828142,0,161.59085726737976,2,0.1999
0.1999,21,6.642935276031494,1,0.0006489689129240187,10,89.05272197723389,2,0.1912
0.0173,1,7.00340461730957,1,0.0006314886139849304,0,416.70118141174316,3,0.0173
0.1077,3,6.645100355148315,1,0.0006303446791061394,0,344.45135259628296,3,0.1077
0.1984,10,6.688516139984131,1,0.0006174402144304134,0,186.7871503829956,3,0.1984
0.2015,11,6.722625970840454,1,0.0006144902899117054,0,174.90119695663452,3,0.2015
0.2015,21,6.444324493408203,1,0.0005708206711913074,10,100.82116436958313,3,0.1954
