early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,35,0.1054,ok,0.2072,0.1022,1
True,26,0.2377,ok,0.296,0.2376,2
True,26,0.2361,ok,0.2968,0.2382,3
False,35,0.152,ok,0.2726,0.148,4
False,35,0.1518,ok,0.2734,0.1552,5
False,35,0.1569,ok,0.2736,0.1594,6
False,35,0.1586,ok,0.28,0.1577,7
False,35,0.1527,ok,0.2739,0.1508,8
False,35,0.1039,ok,0.2109,0.1051,9
False,35,0.1062,ok,0.2123,0.1039,10
False,35,0.1106,ok,0.2194,0.1098,11
False,35,0.1151,ok,0.2171,0.1101,12
False,35,0.2149,ok,0.3026,0.2169,13
False,35,0.1547,ok,0.275,0.1531,14
True,30,0.2314,ok,0.2941,0.233,15
False,35,0.1598,ok,0.2731,0.1579,16
False,35,0.1544,ok,0.2723,0.1533,17
False,35,0.1003,ok,0.2054,0.1026,18
False,35,0.2313,ok,0.2991,0.2338,19
False,35,0.1002,ok,0.2054,0.1026,20
