early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,65,0.0693,ok,0.1124,0.0665,1
True,48,0.0687,ok,0.103,0.0611,2
True,22,0.0553,ok,0.1054,0.065,3
True,37,0.0645,ok,0.1007,0.0623,4
True,15,0.0559,ok,0.1311,0.0537,5
True,24,0.0673,ok,0.1054,0.064,6
True,37,0.0706,ok,0.1077,0.0633,7
True,37,0.0661,ok,0.1335,0.0665,8
True,47,0.065,ok,0.1218,0.0642,9
True,50,0.0595,ok,0.1241,0.0509,10
True,55,0.0709,ok,0.1311,0.0671,11
True,55,0.0699,ok,0.1265,0.0677,12
True,25,0.0571,ok,0.1054,0.0582,13
False,100,0.0683,ok,0.1382,0.0653,14
True,58,0.0701,ok,0.1382,0.0682,15
True,53,0.0673,ok,0.1148,0.0694,16
True,46,0.0675,ok,0.1101,0.0687,17
True,16,0.0571,ok,0.1335,0.059,18
True,15,0.0559,ok,0.1288,0.0538,19
True,52,0.0698,ok,0.1311,0.067,20
