early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.0096,ok,0.02,0.0079,1
False,24,0.047,ok,0.0925,0.0437,2
True,13,0.0096,ok,0.0179,0.0083,3
True,13,0.0096,ok,0.0176,0.0083,4
True,18,0.0137,ok,0.0236,0.0129,5
