avg_epoch_time_sec,early_stopped,epochs_run,mrr@20,status,test_hr@10,test_inference_time_sec,test_mrr@20,trial
25.45782060623169,True,35,0.3692,ok,0.4372,0.9916059970855713,0.3731,1
25.475823436464584,True,21,0.3674,ok,0.4327,0.9794161319732666,0.3717,2
25.424693128797742,True,45,0.368,ok,0.4325,0.9920492172241211,0.3725,3
25.449341077804565,True,25,0.3681,ok,0.435,0.9934573173522949,0.3726,4
25.43506525811695,True,21,0.3679,ok,0.4363,0.9969370365142822,0.3722,5
25.44662307048666,True,29,0.3676,ok,0.4303,0.9833507537841797,0.3717,6
25.420018396377564,True,25,0.3684,ok,0.4446,0.993401050567627,0.372,7
25.474768523512214,True,29,0.3679,ok,0.4317,0.9723916053771973,0.3719,8
25.439812646593367,True,35,0.369,ok,0.4375,0.9814927577972412,0.3731,9
25.48921589193673,True,29,0.3681,ok,0.4342,0.9665312767028809,0.3722,10
