early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0801,ok,0.1894,0.1626,1
True,14,0.0796,ok,0.186,0.1607,2
True,40,0.0802,ok,0.1886,0.1621,3
True,16,0.0797,ok,0.1855,0.1606,4
True,22,0.0802,ok,0.1892,0.1623,5
True,33,0.0801,ok,0.1889,0.162,6
True,31,0.0801,ok,0.1889,0.1621,7
True,15,0.0802,ok,0.1865,0.1608,8
True,22,0.0801,ok,0.1893,0.1624,9
True,16,0.0797,ok,0.1867,0.1609,10
True,33,0.0801,ok,0.1882,0.162,11
True,33,0.0801,ok,0.1889,0.162,12
True,15,0.0804,ok,0.186,0.161,13
True,22,0.0801,ok,0.1886,0.1621,14
True,14,0.0798,ok,0.1859,0.1609,15
True,14,0.0799,ok,0.1872,0.1612,16
True,16,0.0797,ok,0.1865,0.1606,17
True,15,0.0796,ok,0.1863,0.1607,18
True,14,0.0801,ok,0.1864,0.1608,19
True,33,0.0801,ok,0.1879,0.1616,20
