stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,16,,,,,0.993423797753429,0.9711376084911192,0.7248408694665387,0.0,0.999697755725362,0.0003022899596443145,15.538201735857907,0.1723950356245041,0.74203831512488,2.7543556180557704
macro,macro@1,best_valid,session,final,final.group,group,4,,,,,0.9868478238292724,0.9711379457730314,0.6560510868331734,0.0,0.9996977570267354,0.00030228865787757084,3.8845517830921255,0.17239497601985931,0.74203831512488,1.3680615734579555
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,4,,,,,1.0000001205078604,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.3862945281792578
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,4,,,,,1.0000001205078604,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.3862945281792578
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,4,,,,,1.0000001205078604,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.3862945281792578
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,4,,,,,1.0000001205078604,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.3862945281792578
mid,mid@1,best_valid,session,final,final.expert,expert,16,ScalarGroupConditionalProductWrapper,,,,0.8742979101013374,0.5131389341638715,0.8168797004116245,0.0,0.9983295977900695,0.0016717988872606182,8.210222946621943,0.9740583927561769,0.828324719135898,2.424068525424778
mid,mid@1,best_valid,session,final,final.group,group,4,ScalarGroupConditionalProductWrapper,,,,0.8742124466840274,0.7391450347160635,0.9120629713307129,0.0,0.9995328354916034,0.00046727366373248026,2.956580138864254,0.5940660834312439,0.9340472284980347,1.2119157852588902
mid,mid@1,best_valid,session,final,final.intra.Exposure,intra,4,ScalarGroupConditionalProductWrapper,,,,0.9179475656242719,0.9019475192327335,0.6288570455881898,0.0,0.9951242731861905,0.004887651948046235,3.607790076930934,0.329714834690094,0.7216427841911424,1.2725455340286589
mid,mid@1,best_valid,session,final,final.intra.Focus,intra,4,ScalarGroupConditionalProductWrapper,,,,0.966264744638291,0.9384935249982771,0.8350613310224588,0.0,0.9992401305535556,0.0007601582935655048,3.7539740999931084,0.2560028586389338,0.8762959982668441,1.339527366841014
mid,mid@1,best_valid,session,final,final.intra.Memory,intra,4,ScalarGroupConditionalProductWrapper,,,,0.8030115656095845,0.6708914515845502,0.7712646879803575,0.0,0.9996590267605086,0.0003410313840840574,2.683565806338201,0.7003955841064453,0.8284485159852681,1.113210405318622
mid,mid@1,best_valid,session,final,final.intra.Tempo,intra,4,ScalarGroupConditionalProductWrapper,,,,0.969715984168945,0.9661146154093326,0.42215757275643995,0.0,0.9985656274847547,0.0014354022122653105,3.8644584616373305,0.18727990984916687,0.56661817956733,1.3443118007412336
