early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,15,0.1015,ok,0.195,0.1,1
True,77,0.1115,ok,0.2036,0.1139,2
True,33,0.1124,ok,0.207,0.1107,3
True,31,0.1123,ok,0.2028,0.1111,4
True,39,0.1122,ok,0.2047,0.111,5
True,14,0.0973,ok,0.1942,0.1076,6
True,88,0.1102,ok,0.2026,0.1124,7
True,69,0.1114,ok,0.2034,0.114,8
True,15,0.1048,ok,0.2015,0.106,9
True,27,0.1103,ok,0.201,0.1091,10
True,31,0.1112,ok,0.1968,0.1081,11
True,42,0.1127,ok,0.206,0.1143,12
True,30,0.1119,ok,0.2013,0.1102,13
True,13,0.0926,ok,0.1855,0.0945,14
True,31,0.1123,ok,0.2026,0.1113,15
True,72,0.1113,ok,0.2042,0.1137,16
True,42,0.1128,ok,0.2005,0.1108,17
True,76,0.1117,ok,0.2026,0.1123,18
True,44,0.0846,ok,0.139,0.0828,19
True,100,0.1073,ok,0.1984,0.1111,20
