early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,25,0.0798,ok,0.1869,0.1604,1
True,17,0.0795,ok,0.1859,0.1605,2
True,40,0.0797,ok,0.1873,0.1603,3
True,17,0.0793,ok,0.1849,0.1604,4
True,18,0.0794,ok,0.1863,0.1604,5
True,14,0.0789,ok,0.1848,0.16,6
True,40,0.0797,ok,0.1875,0.1603,7
True,14,0.0791,ok,0.1838,0.1595,8
True,64,0.0795,ok,0.1866,0.1599,9
True,15,0.0785,ok,0.1849,0.16,10
True,40,0.0797,ok,0.1869,0.1603,11
True,14,0.0788,ok,0.1859,0.1598,12
True,59,0.0796,ok,0.1862,0.16,13
True,15,0.0786,ok,0.1847,0.1598,14
True,15,0.0792,ok,0.1851,0.16,15
True,16,0.0787,ok,0.1859,0.1602,16
True,15,0.0787,ok,0.1857,0.1601,17
True,34,0.0797,ok,0.1865,0.1602,18
True,19,0.0796,ok,0.1869,0.1605,19
True,48,0.0797,ok,0.1874,0.1601,20
