early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,ok,0.1716,0.1475,1
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,ok,0.0783,0.0539,2
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.1757,0.1677,3
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0834,ok,0.1298,0.0881,4
True,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0342,ok,0.0398,0.0317,5
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1678,ok,0.1751,0.167,6
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0966,ok,0.1454,0.0969,7
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1217,ok,0.1667,0.1249,8
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687,ok,0.1746,0.1677,9
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307,ok,0.1697,0.137,10
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0429,ok,0.0516,0.0415,11
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,ok,0.1751,0.1679,12
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687,ok,0.1746,0.1678,13
True,17,1.0,1.0,0.0,0.3645245922657307,0.0,2.100041394571508,0.3569900691509247,0.18922390043735504,0.0,0.2823573798142159,1.048719137832317,2.7784835822418152,0.9379468292531955,4.451012233824734,7.944366004356631,4.451012233824734,0.0,1.0,0.006225638008169746,0.9938039139769224,0.010656083440507268,0.9894004914826146,0.008020830584001971,0.9920112504481524,0.0009992819746237715,0.9990012171413423,0.001880683817782321,0.9981224857929806,0.0029165167447943326,0.9970877321584974,0.0,0.0,7.187332787332787,4.451012233824734,0.49385658135000465,0.1691,ok,0.1746,0.1684,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0749,ok,0.1361,0.0764,15
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1524,ok,0.1724,0.1566,16
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0412,ok,0.0499,0.04,17
True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1687,ok,0.1746,0.168,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0855,ok,0.1413,0.0861,19
True,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,ok,0.0333,0.0267,20
