early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,13,0.0059,ok,0.0088,0.0044,1
True,13,0.0053,ok,0.0088,0.0044,2
True,13,0.0054,ok,0.0088,0.0044,3
True,13,0.0046,ok,0.0088,0.0013,4
True,13,0.0066,ok,0.0088,0.0044,5
