early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,10,0.0165,ok,0.3169,0.2627,1
True,8,0.0068,ok,0.0213,0.0051,2
True,11,0.0096,ok,0.0179,0.0051,3
True,8,0.0066,ok,0.019,0.0053,4
True,17,0.0163,ok,0.3191,0.2761,5
True,8,0.0105,ok,0.0213,0.0053,6
True,13,0.0101,ok,0.0202,0.0081,7
True,19,0.0115,ok,0.0314,0.0145,8
True,8,0.0105,ok,0.0213,0.0055,9
True,5,0.007,ok,0.0134,0.0038,10
True,10,0.0178,ok,0.3315,0.3096,11
True,7,0.0066,ok,0.0202,0.0052,12
True,10,0.0169,ok,0.2956,0.2531,13
True,19,0.0169,ok,0.3203,0.2727,14
True,18,0.0176,ok,0.3158,0.2756,15
True,11,0.0176,ok,0.3449,0.3069,16
True,7,0.0066,ok,0.0179,0.0051,17
True,10,0.0171,ok,0.3292,0.292,18
True,9,0.01,ok,0.0202,0.0055,19
True,10,0.0101,ok,0.0314,0.0065,20
True,12,0.0173,ok,0.3471,0.3092,21
True,11,0.0175,ok,0.346,0.3074,22
True,11,0.0175,ok,0.3449,0.3096,23
True,10,0.0101,ok,0.028,0.0076,24
True,18,0.0171,ok,0.3046,0.2557,25
True,10,0.0173,ok,0.3494,0.3061,26
True,12,0.0179,ok,0.3404,0.3149,27
True,13,0.01,ok,0.0235,0.0057,28
True,30,0.0171,ok,0.3203,0.2835,29
True,16,0.0175,ok,0.3483,0.3185,30
True,9,0.0101,ok,0.019,0.0051,31
True,30,0.0171,ok,0.3203,0.2835,32
True,8,0.0171,ok,0.2979,0.2484,33
True,10,0.01,ok,0.0269,0.0068,34
True,8,0.0101,ok,0.0224,0.0058,35
True,18,0.018,ok,0.3359,0.3098,36
