early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_memory_js,macro_1.route_consistency_feature_group_knn_memory_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1018,ok,0.2049,0.1083,1
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0849,ok,0.1771,0.0925,2
True,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1033,ok,0.1839,0.0984,3
True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1041,ok,0.185,0.0976,4
True,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1024,ok,0.1939,0.1037,5
True,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1028,ok,0.1913,0.1025,6
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1035,ok,0.2026,0.105,7
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1013,ok,0.2026,0.1035,8
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0914,ok,0.19,0.0993,9
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0851,ok,0.16,0.0867,10
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1012,ok,0.1934,0.103,11
True,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1024,ok,0.1942,0.1039,12
True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1013,ok,0.1871,0.1017,13
True,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,ok,0.207,0.1072,14
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,ok,0.1918,0.102,15
True,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,ok,0.1889,0.1008,16
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103,ok,0.1781,0.0988,17
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1022,ok,0.1865,0.0997,18
True,29,1.0,1.0,0.0,0.14465864864937358,0.0,2.1461536655670237,0.3669826090335846,0.12422352284193039,0.0,0.06717915302027834,1.0828769066827801,2.9865217518233624,0.5373660830938072,4.332179697766097,8.815525729035366,4.332179697766097,0.0,1.0,0.0074237277097363675,0.9926208160187336,0.014329609012478442,0.9857725711850598,0.007941574116730658,0.9920898768711414,0.0008236243439723251,0.9991767147414583,0.001800054799972581,0.9982016922433549,0.0026240680910128017,0.997379371766196,0.0,0.0,6.816518561103811,4.332179697766097,0.4616540371047818,0.1056,ok,0.1926,0.1019,19
True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1056,ok,0.1952,0.1018,20
