early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2277,ok,0.2843,0.2318,1
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2154,ok,0.2651,0.2151,2
True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332,ok,0.2914,0.233,3
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2205,ok,0.2774,0.222,4
True,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2084,ok,0.2476,0.2079,5
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2325,ok,0.2899,0.2331,6
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2237,ok,0.2803,0.2245,7
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2263,ok,0.2829,0.2283,8
True,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2322,ok,0.2989,0.232,9
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2277,ok,0.2869,0.2282,10
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2109,ok,0.2598,0.2135,11
True,48,1.0,1.0,0.0,0.1359793875819627,0.0,1.7580931090881702,0.4562188386917114,0.31710806488990784,0.0,0.12309357312716551,0.6778815728769879,1.9701481250013946,0.8418017087395356,5.820999285809195,5.89107136006871,5.820999285809195,0.0,1.0,0.0,1.0,0.0,1.0,0.00033931918452149084,0.9996607383777222,0.0016177701341830255,0.9983839053974317,0.0018066253682384142,0.9981950055970432,0.0,0.0,6.951784646558597,5.820999285809195,0.6455549099360837,0.2358,ok,0.2922,0.2335,12
True,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,ok,0.2899,0.2336,13
True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2346,ok,0.297,0.2342,14
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,ok,0.2774,0.2248,15
True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2283,ok,0.2885,0.2321,16
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2129,ok,0.2667,0.2197,17
True,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2324,ok,0.2976,0.2316,18
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2235,ok,0.2821,0.2256,19
True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005,ok,0.2439,0.2033,20
