question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Dense full mixture,1,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R01_S2,dense_global,Dense (k=0),1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960002,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R01_S2.log,0.0,,2026-04-20T16:09:37.636091Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Flat sparse top-8,3,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R01_S2,global_top8,Global Top-8,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960004,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R01_S2.log,0.0,,2026-04-20T16:09:37.636369Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Flat sparse top-6,4,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R01_S2,global_top4,Global Top-4,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960006,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R01_S2.log,0.0,,2026-04-20T16:09:37.636635Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Flat sparse top-2,7,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP2_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP2_R01_S2,global_top2,Global Top-2,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960008,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP2_R01_S2.log,0.0,,2026-04-20T16:09:37.636907Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Dense per group,2,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_DENSE_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_DENSE_R01_S2,group_dense,Dense per Group,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960010,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_DENSE_R01_S2.log,0.0,,2026-04-20T16:09:37.637162Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Top-3gr Top-2ex — main,5,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP2_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP2_R01_S2,group_top2,Group Top-2,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960012,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP2_R01_S2.log,0.0,,2026-04-20T16:09:37.637422Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Top-2gr Top-1ex (2 act.),6,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP1_R01_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP1_R01_S2,group_top1,Group Top-1,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960014,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GROUP_TOP1_R01_S2.log,0.0,,2026-04-20T16:09:37.637686Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Dense full mixture,1,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R02_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R02_S2,dense_global,Dense (k=0),2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960016,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_DENSE_GLOBAL_R02_S2.log,0.0,,2026-04-20T16:09:37.637952Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Flat sparse top-8,3,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R02_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R02_S2,global_top8,Global Top-8,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960018,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP8_R02_S2.log,0.0,,2026-04-20T16:09:37.638207Z
sparse,sparse,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,sparse,sparse,Flat sparse top-6,4,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S2,,SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S2,global_top4,Global Top-4,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960020,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/sparse/kuaireclargestrictposv2_0_2/featured_moe_n3/route/SPARSE_KUAIRECLARGESTRICTPOSV2_0_2_GLOBAL_TOP4_R02_S2.log,0.0,,2026-04-20T16:09:37.638455Z
