early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,25,0.0803,ok,0.1892,0.1618,1
True,15,0.0798,ok,0.1848,0.1604,2
True,20,0.0806,ok,0.1883,0.1617,3
True,25,0.0803,ok,0.1887,0.1617,4
True,45,0.0644,ok,0.1625,0.115,5
True,25,0.0803,ok,0.189,0.1617,6
True,33,0.0804,ok,0.189,0.1617,7
True,16,0.0798,ok,0.1871,0.1611,8
True,19,0.0798,ok,0.1862,0.1604,9
True,14,0.0802,ok,0.1867,0.1607,10
True,20,0.0804,ok,0.1879,0.1616,11
True,17,0.0805,ok,0.1889,0.1619,12
True,22,0.0804,ok,0.1895,0.1619,13
True,53,0.0806,ok,0.1881,0.1613,14
True,17,0.0806,ok,0.188,0.1614,15
True,20,0.0804,ok,0.1879,0.1616,16
True,15,0.0795,ok,0.1847,0.1602,17
True,25,0.0803,ok,0.189,0.1617,18
True,17,0.0804,ok,0.1875,0.1611,19
True,14,0.0803,ok,0.187,0.1608,20
