early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,11,0.0168,ok,0.0143,0.0102,1
True,16,0.0203,ok,0.0229,0.0177,2
True,16,0.0104,ok,0.0086,0.0036,3
True,38,0.0102,ok,0.0086,0.0033,4
True,15,0.0127,ok,0.0086,0.0053,5
True,11,0.0167,ok,0.0143,0.0099,6
True,23,0.0217,ok,0.0201,0.0147,7
True,24,0.0093,ok,0.0086,0.0036,8
True,9,0.0207,ok,0.0229,0.0169,9
True,11,0.0199,ok,0.0229,0.0154,10
True,11,0.0205,ok,0.0229,0.0164,11
True,21,0.0105,ok,0.0086,0.0036,12
True,13,0.0128,ok,0.0115,0.0053,13
True,11,0.0168,ok,0.0143,0.0102,14
