question,stage,dataset,model,family,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_FULL_SEMANTIC_R01_S3,,A06_BEAUTY_FULL_SEMANTIC_R01_S3,full_semantic,Family Prior Intact,1,beauty_top01_rfmoe,3,860001,resume,ok,overall_seen_target,0.1848953186966748,0.15885622649510384,0.1304,0.1123,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_full_semantic_r01_s3_20260418_183450_233498_pid681938.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_FULL_SEMANTIC_R01_S3.log,719.9591197967529,,2026-04-19T02:51:13.945914Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_REDUCED_FAMILY_R01_S3,,A06_BEAUTY_REDUCED_FAMILY_R01_S3,reduced_family,Fewer Semantic Family Groups,1,beauty_top01_rfmoe,3,860002,resume,ok,overall_seen_target,0.1851014343490616,0.15702222222222226,0.133,0.113,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_reduced_family_r01_s3_20260418_183450_233626_pid681944.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_REDUCED_FAMILY_R01_S3.log,706.7320301532745,,2026-04-19T02:51:13.947031Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_SHUFFLED_FAMILY_R01_S3,,A06_BEAUTY_SHUFFLED_FAMILY_R01_S3,shuffled_family,Family Groups Shuffled,1,beauty_top01_rfmoe,3,860003,resume,ok,overall_seen_target,0.18520891522227442,0.15786486762726792,0.1333,0.1146,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_shuffled_family_r01_s3_20260418_183450_367562_pid681946.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_SHUFFLED_FAMILY_R01_S3.log,652.648992061615,,2026-04-19T02:51:13.947972Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_FLAT_RANDOM_R01_S3,,A06_BEAUTY_FLAT_RANDOM_R01_S3,flat_random,Flattened Scalar Bag,1,beauty_top01_rfmoe,3,860004,resume,ok,overall_seen_target,0.18500557389233896,0.15784821537594806,0.1328,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_flat_random_r01_s3_20260418_183450_376970_pid681945.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_FLAT_RANDOM_R01_S3.log,724.5527141094208,,2026-04-19T02:51:13.948905Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_ORIGINAL_SCOPE_R01_S3,,A06_BEAUTY_ORIGINAL_SCOPE_R01_S3,original_scope,Correct Temporal Roles,1,beauty_top01_rfmoe,3,860005,resume,ok,overall_seen_target,0.18491195111457184,0.15736854416322965,0.1334,0.1142,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_original_scope_r01_s3_20260418_183450_298278_pid681941.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_ORIGINAL_SCOPE_R01_S3.log,627.0888106822968,,2026-04-19T02:51:13.949828Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_IDENTICAL_SCOPE_R01_S3,,A06_BEAUTY_IDENTICAL_SCOPE_R01_S3,identical_scope,All Stages Same Scope,1,beauty_top01_rfmoe,3,860006,resume,ok,overall_seen_target,0.18480054838235557,0.15777387088557437,0.1311,0.1127,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_identical_scope_r01_s3_20260418_183450_302730_pid681942.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_IDENTICAL_SCOPE_R01_S3.log,727.1607177257538,,2026-04-19T02:51:13.950767Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_SCOPE_SWAP_R01_S3,,A06_BEAUTY_SCOPE_SWAP_R01_S3,scope_swap,Wrong Temporal Scope Assignment,1,beauty_top01_rfmoe,3,860007,resume,ok,overall_seen_target,0.18491174421158796,0.15748784071219146,0.1331,0.1136,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_scope_swap_r01_s3_20260418_183450_246279_pid681943.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_SCOPE_SWAP_R01_S3.log,630.47807264328,,2026-04-19T02:51:13.951716Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_EXTRA_ATTN_R01_S3,,A06_BEAUTY_EXTRA_ATTN_R01_S3,extra_attn,Extra Attention Without New Role,1,beauty_top01_rfmoe,3,860008,resume,ok,overall_seen_target,0.18444444444444447,0.1560111111111111,0.1312,0.1128,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_extra_attn_r01_s3_20260418_183450_181219_pid681947.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r04_20260418_035848_043295_pid31799.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_EXTRA_ATTN_R01_S3.log,658.3118698596954,,2026-04-19T02:51:13.952726Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_FULL_SEMANTIC_R02_S3,,A06_BEAUTY_FULL_SEMANTIC_R02_S3,full_semantic,Family Prior Intact,2,beauty_top02_rfmoe,3,860009,resume,ok,overall_seen_target,0.18843333333333334,0.15566666666666668,0.1359,0.1121,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_full_semantic_r02_s3_20260418_184517_543765_pid682126.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_FULL_SEMANTIC_R02_S3.log,634.0698900222778,,2026-04-19T02:51:13.953706Z
a06,a06,beauty,featured_moe_n3,route,A06_BEAUTY_REDUCED_FAMILY_R02_S3,,A06_BEAUTY_REDUCED_FAMILY_R02_S3,reduced_family,Fewer Semantic Family Groups,2,beauty_top02_rfmoe,3,860010,resume,ok,overall_seen_target,0.18727036968284996,0.1566570563034233,0.1338,0.1127,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment_ablation/beauty_FeaturedMoE_N3_a06_beauty_reduced_family_r02_s3_20260418_184520_697541_pid682136.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/beauty_FeaturedMoE_N3_s1_beauty_featured_moe_n3_r23_20260418_045819_003908_pid58490.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/final_experiment_ablation/a06/beauty/featured_moe_n3/route/A06_BEAUTY_REDUCED_FAMILY_R02_S3.log,673.1313922405243,,2026-04-19T02:51:13.954660Z
