best_valid_diag_file,collapse_diag_file,combo_id,dataset,early_stopped,early_valid_diag_file,epoch_trace_file,epochs_run,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.n_eff,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.stage_delta_norm,macro_1.top1_max_frac,macro_2.condition_norm,macro_2.cv_usage,macro_2.dead_expert_frac,macro_2.entropy_mean,macro_2.expert_similarity_max,macro_2.expert_similarity_mean,macro_2.n_eff,macro_2.route_jitter_adjacent,macro_2.route_jitter_session,macro_2.stage_delta_norm,macro_2.top1_max_frac,micro_1.condition_norm,micro_1.cv_usage,micro_1.dead_expert_frac,micro_1.entropy_mean,micro_1.expert_similarity_max,micro_1.expert_similarity_mean,micro_1.n_eff,micro_1.route_jitter_adjacent,micro_1.route_jitter_session,micro_1.stage_delta_norm,micro_1.top1_max_frac,mid_1.condition_norm,mid_1.cv_usage,mid_1.dead_expert_frac,mid_1.entropy_mean,mid_1.expert_similarity_max,mid_1.expert_similarity_mean,mid_1.n_eff,mid_1.route_jitter_adjacent,mid_1.route_jitter_session,mid_1.stage_delta_norm,mid_1.top1_max_frac,model,mrr@20,status,test_diag_file,test_hr@10,test_mrr@20,trial,trial_count,trial_summary_file
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A01,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,42,0.0,0.04972459972725511,0.0,2.291325438839724,0.3300371468067169,0.08343256264925003,11.970402229090372,0.0,0.0,3.0516341056560177,0.224267115916835,,,,,,,,,,,,0.0,0.19311742890581066,0.0,2.0920394867658016,0.5130161046981812,-0.015205486677587032,11.56856004845397,0.6446038944370424,0.4363784302392389,3.5513006549628185,0.17585414583179518,0.0,0.38508898362252164,0.0,2.050073668400016,0.5833956003189087,0.008913774974644184,10.450289431668105,0.0,0.0,4.472566839499499,0.4751648331979766,FMoEN3,0.0803,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.189,0.1619,3,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A02,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,25,0.0,0.1999650686989704,0.0,2.05083005942066,0.6178027987480164,0.3895529508590698,11.538616375948274,0.0,0.0,2.6467489325677267,0.17479433063971836,,,,,,,,,,,,0.0,0.6322936078222511,0.0,1.2822610319266339,0.47018009424209595,0.07712532579898834,8.572682787994514,0.44229729094158593,0.3002149881555657,2.865013732958441,0.22336878203608107,0.0,0.8280413653801244,0.0,1.6574909242979423,0.6852522492408752,0.08737681806087494,7.118902751766098,0.0,0.0,3.4439695982323366,0.4744167381113077,FMoEN3,0.0802,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1877,0.1607,4,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A03,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,33,0.0,0.13120233994119346,0.0,2.163899447903872,0.31064659357070923,0.0657588317990303,11.796927684189265,0.0,0.0,3.3251082299687518,0.2284620564829171,,,,,,,,,,,,0.0,0.20059107391264813,0.0,1.9604699913528292,0.5080644488334656,0.03171354532241821,11.53583457701052,0.6409539292742852,0.4561917202348633,4.16295115220057,0.1940478827295975,0.0,0.2975826323752811,0.0,1.9934353287686786,0.45066550374031067,0.0142366336658597,11.023783505062346,0.5498319255827598,0.3557894364316896,4.269667910035731,0.2533900713028031,FMoEN3,0.0803,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1875,0.1615,2,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A04,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,34,0.0,0.365443390147585,0.0,1.6239261891642727,0.6050648093223572,0.3530346155166626,10.586221588780402,0.0,0.0,2.5756294169611307,0.23804665668830138,,,,,,,,,,,,0.0,0.5524710252144627,0.0,1.5497704091549265,0.7000011205673218,0.12625254690647125,9.19382377206055,0.558637802686746,0.39084223435285814,2.8247056148970255,0.2351135542444968,0.0,0.7971688388090634,0.0,1.5937169517338527,0.711550235748291,0.09381277859210968,7.337304357105246,0.0,0.0,3.1478588039264808,0.3958905243563843,FMoEN3,0.0801,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1888,0.1609,7,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A05,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,54,5.765676647955013,0.20915418239968472,0.0,2.040368717097683,0.4890904724597931,0.1979989856481552,11.49705437602583,0.0,0.0,2.766637409106192,0.2173337181492146,,,,,,,,,,,,5.471991882597832,0.29257684438504644,0.0,1.7083933668655908,0.48676997423171997,0.15612928569316864,11.053780989118488,0.359214756322654,0.21366487704957612,3.6800868394335744,0.19628070976157078,7.461294379746585,0.529854952399285,0.0,1.779395578455736,0.5022127032279968,0.19320835173130035,9.369535732413482,0.0,0.0,3.669242777526897,0.39413200527108266,FMoEN3,0.0811,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1889,0.162,10,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,A06,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,41,0.0,0.10365615476202504,0.0,2.246230487583535,0.28443267941474915,0.005573700647801161,11.87243541279614,0.0,0.0,2.766852246675742,0.23743811064351508,,,,,,,,,,,,0.0,0.4659060845999096,0.0,1.9540494775061694,0.5852450132369995,-0.029884813353419304,9.859757814038089,0.6624992360253762,0.47049114808286757,3.230793759229471,0.26031675716551783,0.0,0.37757670848647257,0.0,2.080432348403238,0.3672598898410797,-0.03882012143731117,10.502691487409585,0.0,0.0,3.724594871545541,0.29529473093091885,FMoEN3,0.0806,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1895,0.1616,18,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/A06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,F01,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,44,0.0,0.06748864039812563,0.0,2.2492603096257664,0.2671744227409363,0.06363166868686676,11.945590483238554,0.0,0.0,3.1302412682611678,0.22215286587152966,,,,,,,,,,,,0.0,0.19370696116367098,0.0,2.0324605112765597,0.4911142587661743,-0.001866946811787784,11.566015950204106,0.6588981652385434,0.45045321048754766,3.6451276221586415,0.16167189076598495,0.0,0.3852606002908766,0.0,2.015077228156665,0.48038068413734436,0.01986343413591385,10.449086970074715,0.0,0.0,4.479356042501714,0.44237717773347923,FMoEN3,0.0806,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1895,0.1619,6,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F01/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,F02,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,42,0.0,0.6796286946645768,0.0,1.2441190789550038,0.8062757253646851,0.4445267617702484,8.208521754265773,0.0,0.0,2.3620510521596962,0.2673351723952775,,,,,,,,,,,,0.0,0.8471313325841029,0.0,1.007558579373589,0.7325344085693359,0.11055750399827957,6.986366516758975,0.4634233397303475,0.31081019239894064,2.7930043751400904,0.25862535712927354,0.0,1.1846836750303604,0.0,1.2323075432057904,0.8753311634063721,0.11918710172176361,4.992769549765237,0.0,0.0,2.8130983190001846,0.4418514118491969,FMoEN3,0.0802,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1894,0.1605,14,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F02/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,F03,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,29,0.0,0.08432413945126117,0.0,2.2328829688838887,0.3413388431072235,0.06520131230354309,11.91527564728376,0.0,0.0,2.995036578989439,0.18903632706665147,,,,,,,,,,,,0.0,0.17250039339067896,0.0,2.211939181891504,0.549929678440094,-0.01633150689303875,11.653242867954853,0.6773191213680646,0.47281256933793264,3.388613809678419,0.16347739318562668,0.0,0.3266742281116775,0.0,1.97491818817161,0.41056302189826965,-0.013660319149494171,10.842889191745952,0.0,0.0,4.497945474427773,0.2572494166235986,FMoEN3,0.0806,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1888,0.1619,3,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F03/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/best_valid_diag.json.gz,,F04,KuaiRecLargeStrictPosV2_0.2,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/early_valid_diag.json.gz,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/epoch_trace.csv.gz,40,6.596521869726017,0.21188112398481762,0.0,1.8327605229384942,0.571763277053833,0.2048795372247696,11.484420044939052,0.0,0.0,3.1514696387486154,0.2678005311354082,,,,,,,,,,,,0.0,0.16712460541353805,0.0,2.276977461772905,0.5344733595848083,-0.012116960249841213,11.673937966346795,0.6403109682308793,0.4521498073176985,3.151094588480961,0.2614644929043979,0.0,0.3787067013208092,0.0,1.9917847682267371,0.4726434350013733,-0.00953671708703041,10.494842958616841,0.0,0.0,4.673096143482016,0.24159501708179798,FMoEN3,0.0804,ok,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/test_diag.json.gz,0.1878,0.1616,12,20,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/diag/phase1_upgrade_v1/F04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/trial_summary.csv
