stage_name,stage_key,split,aggregation_level,node_kind,node_name,route_space,support_size,wrapper_name,source_type,temperature,top_k,entropy_norm,n_eff_norm,top1_monopoly_norm,jitter_adj_norm,knn_consistency_score,knn_consistency_js,n_eff,cv_usage,top1_max_frac,entropy_mean
macro,macro@1,best_valid,session,final,final.expert,expert,20,FlatJointWrapper,,,,0.6733066914776972,0.6308931147817158,0.32801179540470693,0.8043997428125287,0.9136413443813796,0.09031718674643648,12.617862295634318,0.7648887196116876,0.3616112056344716,2.0170465856595974
macro,macro@1,best_valid,session,final,final.group,group,4,FlatJointWrapper,,,,0.8650596039005612,0.9439704991214216,0.34639074638283285,0.0,0.9838807259719298,0.01625060271998752,3.7758819964856865,0.2436293065547943,0.5097930597871246,1.1992272509199542
macro,macro@1,best_valid,session,final,final.intra.Exposure,intra,5,FlatJointWrapper,,,,0.4391586560135001,0.6910298258917227,0.34461182847122585,0.0,0.9188591553213473,0.08462242699923192,3.455149129458613,0.6686670978565946,0.4756894627769807,0.7067985905617328
macro,macro@1,best_valid,session,final,final.intra.Focus,intra,5,FlatJointWrapper,,,,0.4948689564196696,0.5639978552423022,0.5828217821782178,0.0,0.9468041915343932,0.05466297429846027,2.8199892762115106,0.8792362231129971,0.6662574257425743,0.7964608601485148
macro,macro@1,best_valid,session,final,final.intra.Memory,intra,5,FlatJointWrapper,,,,0.3567305665948154,0.8585846904632092,0.2718707384602669,0.0,0.8816268785097626,0.12598635272047595,4.292923452316046,0.40584161272881014,0.41749659076821355,0.5741356984017935
macro,macro@1,best_valid,session,final,final.intra.Tempo,intra,5,FlatJointWrapper,,,,0.5453138280312937,0.9052193163934001,0.23675857964689545,0.0,0.9189613288288679,0.08451123713220518,4.526096581967001,0.3235809456768491,0.38940686371751637,0.8776487490081333
