early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
False,35,0.0295,ok,0.0623,0.0278,1
True,13,0.0075,ok,0.0265,0.0067,2
True,16,0.0085,ok,0.0242,0.0077,3
True,22,0.0086,ok,0.0283,0.0088,4
False,35,0.0321,ok,0.0586,0.0278,5
True,13,0.01,ok,0.0274,0.0085,6
True,18,0.0078,ok,0.0265,0.01,7
True,28,0.0083,ok,0.026,0.0091,8
False,35,0.0683,ok,0.1236,0.0521,9
False,35,0.0507,ok,0.0994,0.0403,10
False,35,0.0711,ok,0.1162,0.051,11
False,35,0.0607,ok,0.1092,0.0468,12
False,35,0.0342,ok,0.0688,0.025,13
False,35,0.0747,ok,0.1292,0.0533,14
True,17,0.0076,ok,0.0265,0.01,15
True,10,0.0081,ok,0.0297,0.0093,16
False,35,0.0555,ok,0.1036,0.0432,17
False,35,0.0477,ok,0.0864,0.0358,18
False,35,0.0452,ok,0.0967,0.0393,19
False,35,0.0208,ok,0.0474,0.0202,20
False,35,0.0789,ok,0.1371,0.0601,21
