dataset,model,model_label,pair_id,combo_id,combo_rank,combo_kind,combo_theme,combo_source,source_axis,source_phase,selection_score,hparam_id,architecture_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,seen_test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,avg_epoch_time_sec,avg_epoch_time_ms,test_inference_time_sec,lr_lo,lr_hi,wd_lo,wd_hi,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
beauty,sasrec,SASRec,P001,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3:BASELINE2_ADDTUNE3_BEAUTY_SASREC_K7,PAIR60_ADDTUNING3,BASELINE2_ADDTUNE3_BEAUTY_SASREC_K7,0.07308801098388777,,,FULL_HISTORY_V4_C4_DBEAUTY_MSASREC_P001_C1_S1,R_BEAUTY_SASREC_P001_C1_S1,1,0,ok,0.08668496111131098,0.055031156930592136,0.055031156930592136,0.0,0.0,0.0,0.0,498,129,349,248,0.5289055262842486,528.9055262842486,0.02454972267150879,0.00022360679774997898,0.0013416407864998738,0.00018199999999999998,0.00044199999999999996,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_SASRec_full_history_v4_c4_dbeauty_msasrec_p001_c1_s1_20260416_114944_103142_pid345113.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/sasrec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MSASREC_P001_C1_S1.log,275.59539675712585,,2026-04-16T11:54:16.016026+00:00,"{""dropout"": 0.19, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 14, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00026}"
beauty,tisasrec,TiSASRec,P002,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3:BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K1,PAIR60_ADDTUNING3,BASELINE2_ADDTUNE3_BEAUTY_TISASREC_K1,0.08948106286933898,,,FULL_HISTORY_V4_C4_DBEAUTY_MTISASREC_P002_C1_S1,R_BEAUTY_TISASREC_P002_C1_S1,2,1,ok,0.07711061645284235,0.049549888584624044,0.049549888584624044,0.0,0.0,0.0,0.0,498,129,349,248,0.34766954257164473,347.66954257164474,0.021622419357299805,0.00020846376869169102,0.0008755478285051024,0.000147,0.000357,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_TiSASRec_full_history_v4_c4_dbeauty_mtisasrec_p002_c1_s1_20260416_114944_024058_pid345112.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/tisasrec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MTISASREC_P002_C1_S1.log,197.2881519794464,,2026-04-16T11:52:57.707332+00:00,"{""dropout"": 0.14, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 12, ""num_heads"": 4, ""num_layers"": 1, ""time_span"": 64, ""weight_decay"": 0.00021}"
beauty,gru4rec,GRU4Rec,P003,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3_2:BASELINE2_ADDTUNE3_2_BEAUTY_GRU4REC_K11,PAIR60_ADDTUNING3_2,BASELINE2_ADDTUNE3_2_BEAUTY_GRU4REC_K11,0.05213644426005865,,,FULL_HISTORY_V4_C4_DBEAUTY_MGRU4REC_P003_C1_S1,R_BEAUTY_GRU4REC_P003_C1_S1,3,2,ok,0.03962499937828047,0.013467253834265351,0.013467253834265351,0.0,0.0,0.0,0.0,498,129,349,248,0.32679457780791493,326.79457780791495,0.019049882888793945,0.00032422985673746953,0.0019453791404248169,7e-07,1.6999999999999998e-06,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_GRU4Rec_full_history_v4_c4_dbeauty_mgru4rec_p003_c1_s1_20260416_114944_008504_pid345111.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/gru4rec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MGRU4REC_P003_C1_S1.log,143.41485285758972,,2026-04-16T11:52:03.833649+00:00,"{""dropout"": 0.19, ""embedding_size"": 256, ""hidden_size"": 256, ""max_len"": 16, ""num_layers"": 3, ""weight_decay"": 1e-06}"
beauty,duorec,DuoRec,P004,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3:BASELINE2_ADDTUNE3_BEAUTY_DUOREC_K3,PAIR60_ADDTUNING3,BASELINE2_ADDTUNE3_BEAUTY_DUOREC_K3,0.07024147331643281,,,FULL_HISTORY_V4_C4_DBEAUTY_MDUOREC_P004_C1_S1,R_BEAUTY_DUOREC_P004_C1_S1,4,3,ok,0.08318014195316048,0.07475492505511445,0.07475492505511445,0.00048449612403100775,0.007751937984496124,0.0,0.0,498,129,349,248,1.1155859649181366,1115.5859649181366,0.020999431610107422,0.0001506237033139207,0.0006024948132556828,0.0001638,0.00039779999999999997,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_DuoRec_full_history_v4_c4_dbeauty_mduorec_p004_c1_s1_20260416_114944_035059_pid345114.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/duorec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MDUOREC_P004_C1_S1.log,934.6987323760986,,2026-04-16T12:05:15.122685+00:00,"{""contrast"": ""un"", ""dropout"": 0.17, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 14, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.1728, ""weight_decay"": 0.000234}"
beauty,fearec,FEARec,P005,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3:BASELINE2_ADDTUNE3_BEAUTY_FEAREC_K3,PAIR60_ADDTUNING3,BASELINE2_ADDTUNE3_BEAUTY_FEAREC_K3,0.07096975695228618,,,FULL_HISTORY_V4_C4_DBEAUTY_MFEAREC_P005_C1_S1,R_BEAUTY_FEAREC_P005_C1_S1,5,4,ok,0.06480365652725639,0.057210774361062526,0.057210774361062526,0.0,0.0,0.0,0.0,498,129,349,248,1.6196165003559806,1619.6165003559806,0.028936147689819336,0.00016431676725154983,0.0006572670690061993,9.099999999999999e-05,0.00022099999999999998,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_FEARec_full_history_v4_c4_dbeauty_mfearec_p005_c1_s1_20260416_114943_948180_pid345115.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/fearec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MFEAREC_P005_C1_S1.log,1344.2506895065308,,2026-04-16T12:12:04.678853+00:00,"{""contrast"": ""un"", ""dropout"": 0.14, ""embedding_size"": 128, ""global_ratio"": 0.68, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 14, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.192, ""weight_decay"": 0.00013}"
beauty,bsarec,BSARec,P006,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3_2:BASELINE2_ADDTUNE3_2_BEAUTY_BSAREC_K34,PAIR60_ADDTUNING3_2,BASELINE2_ADDTUNE3_2_BEAUTY_BSAREC_K34,0.03848006312201838,,,FULL_HISTORY_V4_C4_DBEAUTY_MBSAREC_P006_C1_S1,R_BEAUTY_BSAREC_P006_C1_S1,6,5,ok,0.01958150066525103,0.011033224267484806,0.011033224267484806,0.0,0.0,0.0,0.0,498,129,349,248,0.2612307146191597,261.2307146191597,0.026180744171142578,0.00021242645786248001,0.00127455874717488,4.8698999999999996e-05,0.000118269,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_BSARec_full_history_v4_c4_dbeauty_mbsarec_p006_c1_s1_20260416_114943_976632_pid345116.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/bsarec/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MBSAREC_P006_C1_S1.log,87.52777147293091,,2026-04-16T11:51:07.953770+00:00,"{""dropout"": 0.12, ""embedding_size"": 256, ""hidden_size"": 256, ""inner_size"": 512, ""max_len"": 8, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 6.957e-05}"
beauty,fame,FAME,P007,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3_2:BASELINE2_ADDTUNE3_2_BEAUTY_FAME_K29,PAIR60_ADDTUNING3_2,BASELINE2_ADDTUNE3_2_BEAUTY_FAME_K29,0.028483022623138066,,,FULL_HISTORY_V4_C4_DBEAUTY_MFAME_P007_C1_S1,R_BEAUTY_FAME_P007_C1_S1,7,6,ok,0.002859924572059907,0.0009209987918251223,0.0009209987918251223,0.0009689922480620155,0.007751937984496124,0.004032258064516129,0.004032258064516129,498,129,349,248,0.18794447022515373,187.94447022515374,0.020236492156982422,0.00016979399282660148,0.0006791759713064059,5.7329999999999995e-05,0.00013923,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_FAME_full_history_v4_c4_dbeauty_mfame_p007_c1_s1_20260416_114943_808633_pid345117.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/fame/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MFAME_P007_C1_S1.log,40.259021520614624,,2026-04-16T11:50:20.691932+00:00,"{""dropout"": 0.09, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 8, ""num_experts"": 3, ""num_heads"": 2, ""num_layers"": 1, ""weight_decay"": 8.19e-05}"
beauty,difsr,DIFSR,P008,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3_2:BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K35,PAIR60_ADDTUNING3_2,BASELINE2_ADDTUNE3_2_BEAUTY_DIFSR_K35,0.07908998234750465,,,FULL_HISTORY_V4_C4_DBEAUTY_MDIFSR_P008_C1_S1,R_BEAUTY_DIFSR_P008_C1_S1,8,7,ok,0.0024765729754564754,0.0,0.0,0.001269323188205098,0.015503875968992248,0.0008064516249202913,0.004032258064516129,498,129,349,248,0.26598862445715704,265.988624457157,0.020206212997436523,0.000148922127301486,0.0008935327638089159,0.0005053999999999999,0.0012274,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_DIFSR_full_history_v4_c4_dbeauty_mdifsr_p008_c1_s1_20260416_114943_901873_pid345118.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/difsr/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MDIFSR_P008_C1_S1.log,80.7094554901123,,2026-04-16T11:51:01.145629+00:00,"{""attribute_hidden_size"": 224, ""dropout"": 0.2, ""embedding_size"": 192, ""fusion_type"": ""gate"", ""hidden_size"": 192, ""inner_size"": 384, ""lambda_attr"": 0.21, ""max_len"": 18, ""num_heads"": 2, ""num_layers"": 1, ""use_attribute_predictor"": true, ""weight_decay"": 0.000722}"
beauty,fdsa,FDSA,P009,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING3:BASELINE2_ADDTUNE3_BEAUTY_FDSA_K8,PAIR60_ADDTUNING3,BASELINE2_ADDTUNE3_BEAUTY_FDSA_K8,0.09139893676111671,,,FULL_HISTORY_V4_C4_DBEAUTY_MFDSA_P009_C1_S1,R_BEAUTY_FDSA_P009_C1_S1,9,6,ok,0.0946550669455265,0.08197749676156181,0.08197749676156181,0.0,0.0,0.0,0.0,498,129,349,248,1.0513119576341015,1051.3119576341014,0.024834156036376953,0.0001763632614803888,0.0008818163074019441,0.00018199999999999998,0.00044199999999999996,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_FDSA_full_history_v4_c4_dbeauty_mfdsa_p009_c1_s1_20260416_115024_289111_pid345693.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/fdsa/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MFDSA_P009_C1_S1.log,757.4389748573303,,2026-04-16T12:02:58.134591+00:00,"{""attribute_hidden_size"": 224, ""dropout"": 0.19, ""embedding_size"": 224, ""fusion_type"": ""gate"", ""hidden_size"": 224, ""inner_size"": 448, ""lambda_attr"": 0.23, ""max_len"": 16, ""num_heads"": 4, ""num_layers"": 2, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.00026}"
beauty,featured_moe_n3,FeaturedMoE_N3,P010,C1,1,existing_primary,best_prior_balanced,fmoe_n4_cross_dataset:P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,fmoe_n4_cross_dataset,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,0.08429519857735625,,A12,FULL_HISTORY_V4_C4_DBEAUTY_MFEATURED_MOE_N3_P010_C1_S1,R_BEAUTY_FEATURED_MOE_N3_P010_C1_S1,10,7,ok,0.08357391861757361,0.05065404714477438,0.05065404714477438,0.0,0.0,0.0,0.0,498,129,349,248,0.8245469686832834,824.5469686832834,0.03689265251159668,0.0002409979253022731,0.0009639917012090924,2.1875e-07,5.3125e-07,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/beauty_FeaturedMoE_N3_full_history_v4_c4_dbeauty_mfeatured_moe_n3_p010_c1_s1_20260416_115105_095150_pid345877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/beauty/featured_moe_n3/combo_C1/logs/FULL_HISTORY_V4_C4_DBEAUTY_MFEATURED_MOE_N3_P010_C1_S1.log,613.2421164512634,,2026-04-16T12:01:14.393128+00:00,"{""d_expert_hidden"": 128, ""d_feat_emb"": 12, ""d_ff"": 256, ""d_router_hidden"": 64, ""dropout"": 0.18, ""embedding_size"": 128, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 128, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 3.125e-07}"
KuaiRecLargeStrictPosV2_0.2,sasrec,SASRec,P011,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MSASREC_P021_C2_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MSASREC_P021_C2_S1,0.034911627897078176,A002,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MSASREC_P011_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_SASREC_P011_C1_S1,11,5,ok,0.019263031966941922,0.29061591184686575,0.29061591184686575,0.0,0.0,0.0,0.0,2639,860,893,1813,6.23571996977835,6235.71996977835,0.07158708572387695,0.00046475800154489015,0.00278854800926934,7e-06,1.7e-05,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_SASRec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_msasrec_p011_c1_s1_20260416_115111_769439_pid346036.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/sasrec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MSASREC_P011_C1_S1.log,1732.1733465194702,,2026-04-16T12:20:00.132511+00:00,"{""dropout"": 0.15, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 50, ""num_heads"": 1, ""num_layers"": 2, ""weight_decay"": 1e-05}"
KuaiRecLargeStrictPosV2_0.2,tisasrec,TiSASRec,P012,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MTISASREC_P023_C2_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MTISASREC_P023_C2_S1,0.03505818024820397,A007,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MTISASREC_P012_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_TISASREC_P012_C1_S1,12,2,ok,0.019049155929236304,0.2437204577921486,0.2437204577921486,0.0,0.0,0.0,0.0,2639,860,893,1813,5.991570554930588,5991.570554930588,0.07436060905456543,0.00043328380669355415,0.0018197919881129277,7e-05,0.00017,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_TiSASRec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mtisasrec_p012_c1_s1_20260416_115207_416395_pid346480.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/tisasrec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MTISASREC_P012_C1_S1.log,1518.471132516861,,2026-04-16T12:17:22.309105+00:00,"{""dropout"": 0.2, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
KuaiRecLargeStrictPosV2_0.2,gru4rec,GRU4Rec,P013,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MGRU4REC_P022_C2_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MGRU4REC_P022_C2_S1,0.033024559567927374,A015,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MGRU4REC_P013_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_GRU4REC_P013_C1_S1,13,1,ok,0.017445766580527187,0.05304023055703883,0.05304023055703883,0.0,0.0,0.0,0.0,2639,860,893,1813,4.632521507067558,4632.521507067559,0.07958173751831055,0.0006065091920160815,0.003639055152096488,7e-05,0.00017,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mgru4rec_p013_c1_s1_20260416_115301_171940_pid346778.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/gru4rec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MGRU4REC_P013_C1_S1.log,1653.25638961792,,2026-04-16T12:20:30.967339+00:00,"{""dropout"": 0.3, ""embedding_size"": 160, ""hidden_size"": 160, ""max_len"": 100, ""num_layers"": 1, ""weight_decay"": 0.0001}"
KuaiRecLargeStrictPosV2_0.2,duorec,DuoRec,P014,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MDUOREC_P024_C2_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MDUOREC_P024_C2_S1,0.035616602294100144,H1,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MDUOREC_P014_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_DUOREC_P014_C1_S1,14,0,ok,0.01905987968625287,0.29522483841769503,0.29522483841769503,0.0,0.0,0.0,0.0,2639,860,893,1813,5.413958351952689,5413.95835195269,0.059659719467163086,0.00034785054261852176,0.001391402170474087,7e-05,0.00017,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_DuoRec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mduorec_p014_c1_s1_20260416_115419_622707_pid347285.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/duorec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MDUOREC_P014_C1_S1.log,1937.0385880470276,,2026-04-16T12:26:33.059248+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
KuaiRecLargeStrictPosV2_0.2,fearec,FEARec,P015,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MFEAREC_P026_C2_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MFEAREC_P026_C2_S1,0.03603817952745337,H2,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MFEAREC_P015_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_FEAREC_P015_C1_S1,15,7,ok,0.018455464337846915,0.30530190018129777,0.30530190018129777,0.0,0.0,0.0,0.0,2639,860,893,1813,9.738213798274165,9738.213798274164,0.13193202018737793,0.0003794733192202055,0.001517893276880822,0.00010499999999999999,0.00025499999999999996,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_FEARec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mfearec_p015_c1_s1_20260416_120118_061541_pid349370.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/fearec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MFEAREC_P015_C1_S1.log,2344.583887577057,,2026-04-16T12:40:18.980225+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
KuaiRecLargeStrictPosV2_0.2,bsarec,BSARec,P016,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_BSAREC_K3,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_KUAIRECLARGESTRICTPOSV2_0.2_BSAREC_K3,0.03503246739715345,,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MBSAREC_P016_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_BSAREC_P016_C1_S1,16,6,ok,0.01946610709643129,0.1616140039635599,0.1616140039635599,0.0,0.0,0.0,0.0,2639,860,893,1813,9.385640642378066,9385.640642378066,0.11088109016418457,0.0004905778905196062,0.0029434673431176367,0.00014,0.00034,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_BSARec_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mbsarec_p016_c1_s1_20260416_120301_501395_pid349976.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/bsarec/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MBSAREC_P016_C1_S1.log,4056.138480424881,,2026-04-16T13:10:34.276509+00:00,"{""dropout"": 0.13, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 35, ""num_heads"": 4, ""num_layers"": 4, ""weight_decay"": 0.0002}"
KuaiRecLargeStrictPosV2_0.2,fame,FAME,P017,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MFAME_P028_C1_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MFAME_P028_C1_S1,0.03142969230685117,H3,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MFAME_P017_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_FAME_P017_C1_S1,17,3,ok,0.019219172177621025,0.1519918881590329,0.1519918881590329,0.0,0.0,0.0,0.0,2639,860,893,1813,4.1072383139814646,4107.238313981465,0.0997314453125,0.00039212242986087905,0.0015684897194435162,0.00014,0.00034,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_FAME_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mfame_p017_c1_s1_20260416_120518_807778_pid350862.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/fame/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MFAME_P017_C1_S1.log,870.5775520801544,,2026-04-16T12:19:45.704387+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
KuaiRecLargeStrictPosV2_0.2,difsr,DIFSR,P018,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MDIFSR_P027_C1_S1,PAIR60_V4,PAIR60_V4_DKUAIRECLARGESTRICTPOSV2_0_2_MDIFSR_P027_C1_S1,0.02630507176066056,H4,,FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MDIFSR_P018_C1_S1,R_KUAIRECLARGESTRICTPOSV2_0_2_DIFSR_P018_C1_S1,18,4,ok,0.014621279131467255,0.31783411209236867,0.31783411209236867,0.0,0.0,0.0,0.0,2639,860,893,1813,6.260010809511752,6260.010809511752,0.07227349281311035,0.00030952882902889685,0.0018571729741733807,0.00035,0.00085,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_3/KuaiRecLargeStrictPosV2_0.2_DIFSR_full_history_v4_c4_dkuaireclargestrictposv2_0_2_mdifsr_p018_c1_s1_20260416_121208_246402_pid352436.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_3/FULL_HISTORY_V4_C4/kuaireclargestrictposv2_0_2/difsr/combo_C1/logs/FULL_HISTORY_V4_C4_DKUAIRECLARGESTRICTPOSV2_0_2_MDIFSR_P018_C1_S1.log,2037.3644173145294,,2026-04-16T12:46:02.047363+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
