early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,20,0.0583,ok,0.1269,0.0431,1
True,7,0.0077,ok,0.0242,0.0106,2
True,31,0.0737,ok,0.131,0.0476,3
True,5,0.0076,ok,0.0158,0.0058,4
True,5,0.0084,ok,0.0158,0.0057,5
True,7,0.0078,ok,0.0242,0.0105,6
True,7,0.0078,ok,0.0237,0.0106,7
True,7,0.0078,ok,0.0237,0.0105,8
True,7,0.0078,ok,0.0237,0.0106,9
True,7,0.0076,ok,0.0246,0.0106,10
True,18,0.0443,ok,0.099,0.0333,11
True,10,0.0073,ok,0.0228,0.0103,12
False,35,0.0415,ok,0.0976,0.0372,13
True,7,0.0074,ok,0.0246,0.0107,14
True,17,0.0489,ok,0.1078,0.0402,15
True,8,0.0078,ok,0.0242,0.0101,16
False,35,0.0706,ok,0.1343,0.0484,17
