early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,ok,0.0789,0.051,1
True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0424,ok,0.0175,0.0088,2
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0808,ok,0.0614,0.0474,3
True,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818,ok,0.0614,0.034,4
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0346,ok,0.0175,0.0074,5
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0782,ok,0.0614,0.0437,6
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0796,ok,0.0614,0.0313,7
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925,ok,0.0702,0.047,8
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0858,ok,0.0702,0.0579,9
True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0915,ok,0.0789,0.051,10
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0348,ok,0.0263,0.0102,11
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0858,ok,0.0614,0.0532,12
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0858,ok,0.0614,0.0577,13
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0858,ok,0.0614,0.0531,14
True,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754,ok,0.0614,0.0425,15
True,23,1.0,1.0,0.0,0.04990446193582743,0.0,1.7904221278156727,0.09865832328796387,-0.04367507994174957,0.0,0.006462290807423858,0.6931012923342322,1.9999163185801718,0.983756345177665,3.3960397365873893,5.98509489046538,3.3960397365873893,0.0,1.0,0.0,1.0,0.0,1.0,2.7169793353836357e-06,0.9999972830243556,5.73062908164003e-06,0.9999942693899164,8.447953928426831e-06,0.9999915520817554,0.0,0.0,7.681199875553097,3.3960397365873893,0.983756345177665,0.0957,ok,0.0789,0.0561,16
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,ok,0.0263,0.0102,17
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0858,ok,0.0614,0.0578,18
True,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,ok,0.0702,0.033,19
True,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372,ok,0.0175,0.0095,20
