model,global_best_valid_mrr20,global_best_test_mrr20,model_best_valid_mrr20,model_best_test_mrr20,run_best_valid_mrr20,run_best_test_mrr20,run_phase,run_id,dataset,hparam_id,seed_id,gpu_id,status,n_completed,interrupted,special_ok,candidate_id,candidate_source,source_stage,transfer_from_dataset,result_path,timestamp_utc
FEARec,0.100600,0.096900,0.100600,0.096900,0.100600,0.094800,P23_SH_C16_MFEAREC_FSQ_FEA_STAGEH_REC1_S1,SH_FOURSQUARE_FEAREC_FSQ_FEA_STAGEH_REC1_S1,foursquare,FSQ_FEA_STAGEH_REC1,1,4,run_complete,3,False,True,FSQ_FEA_STAGEH_REC1,manual,stageh_manual_bank,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fsq_fea_stageh_rec1_s1_20260409_100147_058601_pid493025.json,2026-04-09T10:04:30.089880Z
FEARec,0.100600,0.096900,0.100600,0.096900,0.092800,0.095300,P23_SH_C16_MFEAREC_FAD_H2_R2_S1,SH_FOURSQUARE_FEAREC_FAD_H2_R2_S1,foursquare,FAD_H2_R2,1,7,run_complete,3,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h2_r2_s1_20260409_100131_222424_pid493004.json,2026-04-09T10:04:41.107624Z
FEARec,0.100600,0.096900,0.100600,0.096900,0.094200,0.096300,P23_SH_C16_MFEAREC_FAD_H1_R1_LIGHT_S1,SH_FOURSQUARE_FEAREC_FAD_H1_R1_LIGHT_S1,foursquare,FAD_H1_R1_LIGHT,1,5,run_complete,3,False,True,FAD_H1_R1_LIGHT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h1_r1_light_s1_20260409_100227_287047_pid493048.json,2026-04-09T10:05:28.160601Z
FEARec,0.100600,0.097400,0.100600,0.097400,0.094700,0.097400,P23_SH_C16_MFEAREC_FAD_H2_R2_LIGHT_S1,SH_FOURSQUARE_FEAREC_FAD_H2_R2_LIGHT_S1,foursquare,FAD_H2_R2_LIGHT,1,7,run_complete,3,False,True,FAD_H2_R2_LIGHT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h2_r2_light_s1_20260409_100446_026317_pid493116.json,2026-04-09T10:07:05.262819Z
FEARec,0.100600,0.097400,0.100600,0.097400,0.097300,0.095300,P23_SH_C16_MFEAREC_FAD_H1_R1_TAU_S1,SH_FOURSQUARE_FEAREC_FAD_H1_R1_TAU_S1,foursquare,FAD_H1_R1_TAU,1,6,run_complete,3,False,True,FAD_H1_R1_TAU,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h1_r1_tau_s1_20260409_100427_121244_pid493075.json,2026-04-09T10:07:29.295663Z
FEARec,0.100600,0.097400,0.100600,0.097400,0.094500,0.096300,P23_SH_C16_MFEAREC_FAD_H1_R1_WDHI_S1,SH_FOURSQUARE_FEAREC_FAD_H1_R1_WDHI_S1,foursquare,FAD_H1_R1_WDHI,1,4,run_complete,3,False,True,FAD_H1_R1_WDHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h1_r1_wdhi_s1_20260409_100435_020130_pid493091.json,2026-04-09T10:07:38.312998Z
FEARec,0.100600,0.097400,0.100600,0.097400,0.095600,0.096300,P23_SH_C16_MFEAREC_FAD_H2_R2_TAU_S1,SH_FOURSQUARE_FEAREC_FAD_H2_R2_TAU_S1,foursquare,FAD_H2_R2_TAU,1,5,run_complete,3,False,True,FAD_H2_R2_TAU,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FEARec/foursquare_FEARec_p23_sh_c16_mfearec_fad_h2_r2_tau_s1_20260409_100533_088680_pid493136.json,2026-04-09T10:08:35.388833Z
DuoRec,0.100600,0.100100,0.097800,0.100100,0.097800,0.100100,P23_SH_C14_MDUOREC_FAD_H1_R2_S1,SH_FOURSQUARE_DUOREC_FAD_H1_R2_S1,foursquare,FAD_H1_R2,1,4,run_complete,3,False,True,FAD_H1_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h1_r2_s1_20260409_101900_475490_pid494055.json,2026-04-09T10:19:52.354875Z
DuoRec,0.107900,0.100200,0.107900,0.100200,0.107900,0.100200,P23_SH_C14_MDUOREC_FSQ_DUO_STAGEH_REC1_S1,SH_FOURSQUARE_DUOREC_FSQ_DUO_STAGEH_REC1_S1,foursquare,FSQ_DUO_STAGEH_REC1,1,7,run_complete,3,False,True,FSQ_DUO_STAGEH_REC1,manual,stageh_manual_bank,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fsq_duo_stageh_rec1_s1_20260409_101941_297333_pid494079.json,2026-04-09T10:21:14.449729Z
DuoRec,0.107900,0.100200,0.107900,0.100200,0.100100,0.097900,P23_SH_C14_MDUOREC_FAD_H2_R1_LIGHT_S1,SH_FOURSQUARE_DUOREC_FAD_H2_R1_LIGHT_S1,foursquare,FAD_H2_R1_LIGHT,1,4,run_complete,3,False,True,FAD_H2_R1_LIGHT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h2_r1_light_s1_20260409_101957_442852_pid494100.json,2026-04-09T10:21:35.478830Z
DuoRec,0.107900,0.100200,0.107900,0.100200,0.097200,0.096900,P23_SH_C14_MDUOREC_FAD_H2_R1_S1,SH_FOURSQUARE_DUOREC_FAD_H2_R1_S1,foursquare,FAD_H2_R1,1,5,run_complete,3,False,True,FAD_H2_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h2_r1_s1_20260409_101754_104303_pid494031.json,2026-04-09T10:21:36.484397Z
DuoRec,0.107900,0.100200,0.107900,0.100200,0.099200,0.097400,P23_SH_C14_MDUOREC_FAD_H2_R1_TAU_S1,SH_FOURSQUARE_DUOREC_FAD_H2_R1_TAU_S1,foursquare,FAD_H2_R1_TAU,1,6,run_complete,3,False,True,FAD_H2_R1_TAU,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h2_r1_tau_s1_20260409_102020_557052_pid494121.json,2026-04-09T10:22:25.537684Z
DuoRec,0.107900,0.102600,0.107900,0.102600,0.103800,0.102600,P23_SH_C14_MDUOREC_FAD_H1_R2_LIGHT_S1,SH_FOURSQUARE_DUOREC_FAD_H1_R2_LIGHT_S1,foursquare,FAD_H1_R2_LIGHT,1,4,run_complete,3,False,True,FAD_H1_R2_LIGHT,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h1_r2_light_s1_20260409_102140_438900_pid494166.json,2026-04-09T10:22:35.553459Z
DuoRec,0.107900,0.102700,0.107900,0.102700,0.102300,0.102700,P23_SH_C14_MDUOREC_FAD_H1_R2_TAU_S1,SH_FOURSQUARE_DUOREC_FAD_H1_R2_TAU_S1,foursquare,FAD_H1_R2_TAU,1,5,run_complete,3,False,True,FAD_H1_R2_TAU,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h1_r2_tau_s1_20260409_102141_446563_pid494170.json,2026-04-09T10:23:10.592859Z
DuoRec,0.107900,0.102700,0.107900,0.102700,0.098000,0.097300,P23_SH_C14_MDUOREC_FAD_H2_R1_WDHI_S1,SH_FOURSQUARE_DUOREC_FAD_H2_R1_WDHI_S1,foursquare,FAD_H2_R1_WDHI,1,7,run_complete,3,False,True,FAD_H2_R1_WDHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/DuoRec/foursquare_DuoRec_p23_sh_c14_mduorec_fad_h2_r1_wdhi_s1_20260409_102119_414441_pid494146.json,2026-04-09T10:23:25.613090Z
FAME,0.107900,0.102700,0.057100,0.053200,0.057100,0.053200,P23_SH_C17_MFAME_FAD_H1_R1_S1,SH_FOURSQUARE_FAME_FAD_H1_R1_S1,foursquare,FAD_H1_R1,1,4,run_complete,3,False,True,FAD_H1_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_fad_h1_r1_s1_20260409_102240_835826_pid494230.json,2026-04-09T10:24:34.690857Z
FAME,0.107900,0.102700,0.057100,0.053200,0.043100,0.039100,P23_SH_C17_MFAME_GLOBAL_1_FAD_H3_R1_S1,SH_FOURSQUARE_FAME_GLOBAL_1_FAD_H3_R1_S1,foursquare,GLOBAL_1_FAD_H3_R1,1,6,run_complete,3,False,True,GLOBAL_1_FAD_H3_R1,global_fallback,Final_all_datasets,GLOBAL,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_global_1_fad_h3_r1_s1_20260409_102230_893555_pid494210.json,2026-04-09T10:24:54.718218Z
FAME,0.107900,0.103200,0.106500,0.103200,0.106500,0.103200,P23_SH_C17_MFAME_FSQ_FAME_STAGEH_REC1_S1,SH_FOURSQUARE_FAME_FSQ_FAME_STAGEH_REC1_S1,foursquare,FSQ_FAME_STAGEH_REC1,1,5,run_complete,3,False,True,FSQ_FAME_STAGEH_REC1,manual,stageh_manual_bank,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_fsq_fame_stageh_rec1_s1_20260409_102316_025836_pid494253.json,2026-04-09T10:25:04.734557Z
FAME,0.107900,0.103200,0.106500,0.103200,0.002300,0.003900,P23_SH_C17_MFAME_GLOBAL_1_FAD_H3_R1_DROP_S1,SH_FOURSQUARE_FAME_GLOBAL_1_FAD_H3_R1_DROP_S1,foursquare,GLOBAL_1_FAD_H3_R1_DROP,1,4,run_complete,3,False,True,GLOBAL_1_FAD_H3_R1_DROP,stageh_screen_variant,Final_all_datasets_variant,GLOBAL,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_global_1_fad_h3_r1_drop_s1_20260409_102439_722288_pid494300.json,2026-04-09T10:25:20.753334Z
FAME,0.107900,0.103200,0.106500,0.103200,0.042900,0.040700,P23_SH_C17_MFAME_GLOBAL_1_FAD_H3_R1_LRHI_S1,SH_FOURSQUARE_FAME_GLOBAL_1_FAD_H3_R1_LRHI_S1,foursquare,GLOBAL_1_FAD_H3_R1_LRHI,1,7,run_complete,3,False,True,GLOBAL_1_FAD_H3_R1_LRHI,stageh_screen_variant,Final_all_datasets_variant,GLOBAL,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_global_1_fad_h3_r1_lrhi_s1_20260409_102330_862092_pid494275.json,2026-04-09T10:25:46.783774Z
FAME,0.107900,0.103200,0.106500,0.103200,0.064700,0.057700,P23_SH_C17_MFAME_FAD_H1_R1_LRHI_S1,SH_FOURSQUARE_FAME_FAD_H1_R1_LRHI_S1,foursquare,FAD_H1_R1_LRHI,1,5,run_complete,3,False,True,FAD_H1_R1_LRHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_fad_h1_r1_lrhi_s1_20260409_102510_131475_pid494341.json,2026-04-09T10:27:11.874204Z
FAME,0.107900,0.103200,0.106500,0.103200,0.044500,0.043400,P23_SH_C17_MFAME_GLOBAL_1_FAD_H3_R1_WDLO_S1,SH_FOURSQUARE_FAME_GLOBAL_1_FAD_H3_R1_WDLO_S1,foursquare,GLOBAL_1_FAD_H3_R1_WDLO,1,6,run_complete,3,False,True,GLOBAL_1_FAD_H3_R1_WDLO,stageh_screen_variant,Final_all_datasets_variant,GLOBAL,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_global_1_fad_h3_r1_wdlo_s1_20260409_102459_915662_pid494320.json,2026-04-09T10:27:19.888974Z
FAME,0.107900,0.103200,0.106500,0.103200,0.047400,0.043700,P23_SH_C17_MFAME_FAD_H1_R1_DROP_S1,SH_FOURSQUARE_FAME_FAD_H1_R1_DROP_S1,foursquare,FAD_H1_R1_DROP,1,4,run_complete,3,False,True,FAD_H1_R1_DROP,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/FAME/foursquare_FAME_p23_sh_c17_mfame_fad_h1_r1_drop_s1_20260409_102525_909404_pid494363.json,2026-04-09T10:27:24.899112Z
GRU4Rec,0.107900,0.103200,0.010400,0.008100,0.010400,0.008100,P23_SH_C11_MGRU4REC_FAD_H2_R2_S1,SH_FOURSQUARE_GRU4REC_FAD_H2_R2_S1,foursquare,FAD_H2_R2,1,6,run_complete,4,False,True,FAD_H2_R2,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fad_h2_r2_s1_20260409_104237_151071_pid495404.json,2026-04-09T10:43:27.178986Z
GRU4Rec,0.107900,0.103200,0.010400,0.008200,0.009600,0.008200,P23_SH_C11_MGRU4REC_FAD_H3_R1_S1,SH_FOURSQUARE_GRU4REC_FAD_H3_R1_S1,foursquare,FAD_H3_R1,1,4,run_complete,4,False,True,FAD_H3_R1,final_same_dataset,Final_all_datasets,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fad_h3_r1_s1_20260409_104237_155536_pid495403.json,2026-04-09T10:43:35.193351Z
GRU4Rec,0.107900,0.103200,0.010500,0.008200,0.010500,0.007500,P23_SH_C11_MGRU4REC_FSQ_GRU_STAGEH_REC2_S1,SH_FOURSQUARE_GRU4REC_FSQ_GRU_STAGEH_REC2_S1,foursquare,FSQ_GRU_STAGEH_REC2,1,7,run_complete,4,False,True,FSQ_GRU_STAGEH_REC2,manual,stageh_manual_bank,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fsq_gru_stageh_rec2_s1_20260409_104247_291911_pid495454.json,2026-04-09T10:43:45.212303Z
GRU4Rec,0.107900,0.103200,0.069700,0.070200,0.069700,0.070200,P23_SH_C11_MGRU4REC_FSQ_GRU_STAGEH_REC1_S1,SH_FOURSQUARE_GRU4REC_FSQ_GRU_STAGEH_REC1_S1,foursquare,FSQ_GRU_STAGEH_REC1,1,5,run_complete,4,False,True,FSQ_GRU_STAGEH_REC1,manual,stageh_manual_bank,foursquare,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fsq_gru_stageh_rec1_s1_20260409_104247_488176_pid495453.json,2026-04-09T10:44:14.249818Z
GRU4Rec,0.107900,0.103200,0.069700,0.070200,0.009500,0.007700,P23_SH_C11_MGRU4REC_FAD_H3_R1_LRHI_S1,SH_FOURSQUARE_GRU4REC_FAD_H3_R1_LRHI_S1,foursquare,FAD_H3_R1_LRHI,1,6,run_complete,4,False,True,FAD_H3_R1_LRHI,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fad_h3_r1_lrhi_s1_20260409_104332_186913_pid495505.json,2026-04-09T10:44:34.277245Z
GRU4Rec,0.107900,0.103200,0.069700,0.070200,0.009600,0.008500,P23_SH_C11_MGRU4REC_FAD_H3_R1_DROP_S1,SH_FOURSQUARE_GRU4REC_FAD_H3_R1_DROP_S1,foursquare,FAD_H3_R1_DROP,1,4,run_complete,4,False,True,FAD_H3_R1_DROP,stageh_screen_variant,Final_all_datasets_variant,,/workspace/jy1559/FMoE/experiments/run/artifacts/results/baseline/normal/stageh_targetedrecovery_anchor2_core5/P23/foursquare/GRU4Rec/foursquare_GRU4Rec_p23_sh_c11_mgru4rec_fad_h3_r1_drop_s1_20260409_104340_188622_pid495520.json,2026-04-09T10:44:44.292710Z
