early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,12,0.0024,ok,0.0029,0.0011,1
True,6,0.0027,ok,0.0,0.0005,2
True,6,0.002,ok,0.0057,0.0012,3
True,12,0.0024,ok,0.0029,0.0011,4
True,17,0.0021,ok,0.0057,0.0006,5
True,6,0.0011,ok,0.0,0.0004,6
True,7,0.0025,ok,0.0,0.0005,7
True,6,0.0004,ok,0.0,0.0002,8
True,15,0.002,ok,0.0029,0.0031,9
True,8,0.0041,ok,0.0,0.0002,10
True,12,0.0042,ok,0.0057,0.0031,11
True,15,0.005,ok,0.0,0.0002,12
True,6,0.0021,ok,0.0057,0.001,13
True,15,0.002,ok,0.0029,0.0031,14
