early_stopped,epochs_run,macro_1.alpha_effective,macro_1.alpha_value,macro_1.condition_norm,macro_1.cv_usage,macro_1.dead_expert_frac,macro_1.entropy_mean,macro_1.expert_similarity_max,macro_1.expert_similarity_mean,macro_1.factored_group_entropy_mean,macro_1.group_cv_usage,macro_1.group_entropy_mean,macro_1.group_n_eff,macro_1.group_top1_max_frac,macro_1.moe_delta_norm,macro_1.n_eff,macro_1.residual_delta_norm,macro_1.route_consistency_feature_group_knn_focus_js,macro_1.route_consistency_feature_group_knn_focus_score,macro_1.route_consistency_feature_group_knn_mean_js,macro_1.route_consistency_feature_group_knn_mean_score,macro_1.route_consistency_feature_group_knn_tempo_js,macro_1.route_consistency_feature_group_knn_tempo_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_jitter_adjacent,macro_1.route_jitter_session,macro_1.shared_delta_norm,macro_1.stage_delta_norm,macro_1.top1_max_frac,mrr@20,status,test_hr@10,test_mrr@20,trial
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,ok,0.0614,0.0538,1
True,24,1.0,1.0,0.0,0.056022163673574814,0.0,1.7900452589625635,0.08996851742267609,-0.03363455832004547,0.0,0.01879693820391815,0.6928937108383566,1.9992935769364786,0.983756345177665,3.4628746370298673,5.981228020107819,3.4628746370298673,0.0,1.0,0.0,1.0,0.0,1.0,5.202051107895322e-06,0.9999947979624227,5.077050284861662e-06,0.9999949229634102,1.0307477498674288e-05,0.9999896925756232,0.0,0.0,7.6229189712389385,3.4628746370298673,0.983756345177665,0.0964,ok,0.0877,0.0525,2
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0376,ok,0.0175,0.0073,3
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641,ok,0.0526,0.0334,4
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,ok,0.0175,0.0116,5
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0964,ok,0.0877,0.0529,6
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0898,ok,0.0614,0.0539,7
True,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0898,ok,0.0614,0.0538,8
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0903,ok,0.0614,0.0538,9
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0903,ok,0.0614,0.0538,10
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0963,ok,0.0877,0.054,11
True,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0964,ok,0.0877,0.0533,12
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,ok,0.0789,0.045,13
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641,ok,0.0526,0.0334,14
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0898,ok,0.0614,0.0538,15
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0929,ok,0.0702,0.0509,16
True,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0949,ok,0.0702,0.0507,17
True,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0898,ok,0.0614,0.0538,18
True,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0672,ok,0.0526,0.0339,19
True,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0784,ok,0.0614,0.0477,20
